tract,percent_pub_trans_2016,percent_pub_trans_2015,percent_pub_trans_2014,percent_pub_trans_2013,percent_pub_trans_2012,percent_pub_trans_2011
625.0,40.345758680516504,40.8224674,39.04179409,40.66937120000001,34.53389831,34.58128079
626.0,30.598555370519275,30.48411498,30.25404157,26.27511592,25.50805886,27.97494781
627.0,38.43292517847158,38.24503311,38.30601093,34.73744951,36.02693603,32.688053100000005
628.0,33.44552115867047,32.88,37.057938299999996,39.1372549,43.38175948,40.36437247
629.0,43.8798660934078,43.93463231,43.51585014,45.57758892,44.71496437,49.82828598
630.0,52.84523326229803,53.47054076,53.60230548,51.55941571,45.80093313,49.11265432
631.0,60.22912522542636,60.53580629,62.05405405,63.70830978,62.49313564,62.5748503
632.0,54.37862508026854,54.55167693,54.30992736,55.91157476,55.39730135,58.44827586
633.01,59.47903432111593,60.05665722,61.28191767,58.05013928,53.89189189,57.29457798
633.02,57.99469845181837,58.28843106,57.27475326,61.54097289999999,60.14319809,59.53969313
633.03,24.110708640490955,23.02158273,39.89983306,50.91819699,58.36653386,55.67765568
634.0,55.80547086466834,55.93548387,55.07507508,53.76555337,54.16036309,54.62184874
701.01,45.89213359390427,46.19498149,44.18604651,40.80774085,37.81802501,39.18154114
701.02,51.845539324801884,51.52065365,50.11753644,51.67958656,56.51709402,55.74043261
701.03,44.62641870082139,44.6842526,45.75163399,47.81021898,46.93737096,53.72460497
702.0,55.76406280712369,55.87344329,52.93482175,51.40419481,52.17233888,43.10993976
703.0,49.40119649320082,49.50768019,52.61396905,50.56,49.97878659,45.527766
704.0,45.844862450927025,45.93933464,45.44095665,46.16604971,45.23946913,44.36741768
705.0,34.820919316601326,34.62972829,34.14634146,32.59817106,33.27664399,35.02178649
706.0,34.53114758355721,34.8733234,33.11458859,32.85101822,27.41251326,25.67069963
707.0,22.579274938292365,22.00634417,20.1135442,20.08714597,23.16831683,25.89703588
710.0,34.9222348677933,34.81481481,34.78062157,33.64442371,33.33333333,36.15571776
711.0,50.770196356301284,50.69667738,44.22187982,45.48774126,47.62443439,49.25124792
712.0,38.929224034171824,38.96296296,36.81550126,35.47599675,34.34343434,33.74485597
713.0,46.56003138480632,46.47031323,43.99447768,39.01581722,40.724946700000004,41.32
714.0,48.7837696106338,48.60186418,49.16424419,44.31075971,47.22778891,47.43758213
715.0,47.48369967899194,47.51442521,47.14389009,47.38595592,47.46652665,44.92903226
716.0,38.00225853933973,37.7562028,33.29798515,39.51367781,41.18602762,40.855704700000004
717.0,41.824423153129416,41.98071867,42.88480155,42.8702011,40.54054054,35.83333333
718.0,34.333774398379425,34.21575116,30.17182131,30.55954089,30.45387994,32.0668693
801.0,31.284740954337316,31.41923436,28.66226461,31.49862397,27.81385281,29.64315819
802.01,38.99262566217678,38.87587822,39.05472637,40.82114205,41.10772358,38.08882907
802.02,34.77951609081649,34.96062992,35.68019093,39.39393939,35.47056618,41.50417827
803.0,42.20879585778675,42.64874142,47.59470836,52.46094901,46.44702842,40.5971068
804.0,40.849319032446466,40.45164458,40.92721834,41.37554585,45.21452145,53.712036
810.0,30.00351920063413,29.48777111,29.82416077,29.67645168,33.16062176,32.58020786
811.0,34.96173877535245,35.12084592,32.51937984,26.92307692,23.97003745,27.84482759
812.01,41.14600576595035,41.84424642,39.58556627,33.23873714,25.14309076,24.65878071
812.02,25.237905685254436,24.81796117,26.10188895,23.88982574,25.56053812,25.27839644
813.0,30.891455804558582,30.78526755,23.86131883,24.14515003,23.54159475,17.90186125
814.01,20.11833184657255,20.0,12.5932063,13.69102683,11.48531952,13.25301205
814.02,12.81363392289428,12.08255159,10.693752400000001,11.78756477,15.01554865,16.47727273
814.03,12.78993521597778,12.41134752,13.21803582,13.35952849,12.46938321,13.30897704
815.0,18.338660544727492,17.96536797,17.86618445,17.84922395,17.85586232,18.06949807
816.0,15.389211737906665,14.7826087,15.883977900000001,11.64259928,13.97748593,17.05855233
817.0,18.38739822548624,18.28254848,20.98397316,23.12398042,19.78513876,22.72727273
818.0,14.727711300963044,14.35788787,13.71193416,13.08684437,12.54025384,14.84155636
819.0,7.85705737973092,6.92431562,9.448818897999999,10.35598706,14.84794275,16.66666667
901.0,7.688695098702056,7.071960298,5.57966522,5.637411915,6.797305572999999,7.371975239
902.0,17.259022879793886,16.99042408,15.68744408,14.94011976,13.69329251,11.93984039
903.0,13.49316944451198,13.166144199999998,11.50159744,8.20668693,7.175572519,16.04790419
1001.0,12.79261184531584,12.26635514,12.30997405,10.07096992,11.03723404,12.96607323
1002.0,10.232332092573131,9.712762807,11.25334921,11.05637657,11.33460179,11.62388232
1003.0,11.71316538182944,11.21707539,8.042279412000001,12.37729407,12.69540502,14.75890985
1004.0,9.947147025852496,9.358974359,5.822613406,6.166219839,7.479224377,9.972862958
1005.0,12.031749192075505,11.6097561,10.25544703,11.55220326,11.11493462,9.286445886000001
1006.0,8.069375849798739,7.556578442999999,7.747273411,9.190096517,9.046214356,9.571286142
1007.0,7.722970111371686,7.383136741,9.070191431,8.073716542,5.9295586270000005,7.354301573
1101.0,11.823862429185015,11.3040266,9.815498155,10.25449102,10.95290252,11.3437381
1102.0,11.93800194306142,11.53081511,13.75698324,11.56299841,10.89108911,5.753646677000001
1103.0,16.311115559175786,15.75240919,14.09371595,9.60618329,11.73208191,10.40372671
1104.0,11.042784685495882,10.500664599999999,11.0702802,10.13087736,10.89686099,14.04651163
1105.01,21.21704222666253,20.95783872,24.53498671,20.54854158,19.68325792,13.71559633
1105.02,31.271627180860065,31.27600555,25.74454004,20.21276596,18.61731083,16.53179191
1201.0,16.6182116865997,16.36990235,13.97018222,14.23670669,12.67379679,12.63823065
1202.0,14.631110197435063,13.9257902,14.06101049,12.7755511,16.02564103,16.62241105
1203.0,10.36848629557163,9.472623446,10.37931034,9.559748427999999,14.22634271,14.53104359
1204.0,19.456191155164177,19.46308725,19.56521739,14.610069099999999,10.69788797,11.18677043
1301.0,10.787516500567113,10.45788581,8.886450905,8.149482215,6.576576577000001,11.42061281
1302.0,14.661307507330276,14.63700234,13.46604215,16.22222222,11.58256881,10.02506266
1303.0,14.097457291075065,13.46153846,11.0306644,9.705002138,12.24398931,8.53286896
1401.0,39.626170140887595,40.72580645,38.23529412,45.38653367,31.78959405,33.00309598
1402.0,35.73836494322534,35.11041009,34.55723542,39.51090159,44.99200852,43.81761978
1403.01,45.2859003876041,45.28052805,40.39900249,37.43421053,38.02725503,32.92838875
1403.02,19.712065747418546,19.35315597,22.88094072,22.69753397,22.53663466,14.35018051
1404.0,21.31436235430448,21.11261872,22.2546729,19.36067551,17.95543906,13.27586207
1405.0,18.63526815062346,18.37044534,17.0235546,22.12028542,20.75471698,18.69469027
1406.01,18.286347514398116,17.80506523,17.50943396,19.87991995,21.00070472,24.860335199999998
1406.02,39.743545511805436,40.15748031,45.80716661,46.9702534,41.00192678,38.07413376
1407.01,39.185942518210965,39.15159944,45.74175824,45.98484848,45.02923977,48.13511612
1407.02,27.023032797595242,26.448688899999997,24.96644295,26.15384615,29.87621278,30.46240734
1408.0,42.669248790245604,43.32552693,44.47852761,44.45527663,36.54035433,33.88608508
1502.0,19.148237811915386,18.82430647,19.60784314,22.71698113,22.0735786,23.41513292
1503.0,18.555950305508958,18.42584167,21.44791923,21.50449714,18.56716418,16.61442006
1504.01,9.818837980406018,9.245122986,7.451158564,10.26666667,11.15573405,13.92033543
1504.02,23.538267829360883,23.25102881,18.51257357,19.75308642,19.84564498,22.71084337
1505.01,17.41578245894976,17.34104046,18.24186992,16.11510791,12.61073476,14.86631016
1505.02,15.812668740124368,15.13190642,16.65715916,14.15719697,17.28992521,15.10347864
1506.0,21.485460777428365,20.73298429,18.83259912,16.99164345,22.03947368,23.41907824
1507.0,19.05588457518727,18.45549738,17.11438475,15.55023923,18.42236645,15.70981211
1508.0,22.59110958104653,22.20726783,24.17241379,17.59656652,18.61022364,19.93569132
1510.01,7.73895420239802,7.410636443,9.844559585,11.18881119,8.747993579,8.885651857000001
1510.02,20.410731441748826,20.10213556,19.86486486,19.65203638,19.27203065,24.31106078
1511.0,17.86543489444813,17.64705882,16.97974217,13.3413946,11.72624237,14.05332128
1512.0,10.988177443919668,10.64788732,10.06423983,10.24657534,8.717105262999999,7.270693512
1601.0,24.336249442183842,24.44620253,24.41767068,18.99841017,14.726027400000001,15.63636364
1602.0,25.113658717214733,25.139664800000002,20.53854277,17.12253829,14.12337662,13.41201717
1603.0,37.05237268399341,37.22943723,40.49049049,37.06293706,33.75378406,32.37179487
1604.0,22.718590139216637,22.29299363,28.78903275,24.77843427,25.86715867,23.98445779
1605.01,34.703276269323446,35.13289037,33.30275229,27.87203102,21.73274596,19.03656413
1605.02,17.743850854975207,17.34104046,16.961913199999998,17.07523246,17.33445803,16.35049684
1606.01,20.83716509619198,20.35928144,17.15116279,23.79310345,25.25252525,22.11779449
1606.02,23.834012952989703,24.11561691,19.68539326,19.002822199999997,12.73046532,19.38083121
1607.0,24.595573489375923,24.57062741,22.87753569,23.56215213,20.66469233,23.89380531
1608.0,23.580292333432084,23.50289762,20.86956522,23.26411421,20.7747686,23.77850163
1609.0,23.62867506572949,23.72127502,23.32826748,25.52504039,20.97014925,22.22222222
1610.0,26.993136224274423,26.53884965,25.31522793,23.53579176,26.01880878,23.2936078
1611.0,26.885122333750918,26.6214908,25.51662174,24.84076433,25.06666667,22.70663034
1612.0,27.348277491383488,26.93430657,24.49494949,22.2972973,24.47665056,33.06273063
1613.0,31.87425805565466,31.5455594,31.77826564,28.77739331,30.58035714,26.66666667
1701.0,7.81572868747107,7.194244604,6.0606060610000005,3.3434650460000004,4.697156983999999,7.73480663
1702.0,12.002214890000559,11.24705882,11.03633917,9.526159921,12.95647824,8.466135458
1703.0,5.242745865362932,4.602991945,5.105105105,6.115641216,6.9687738,11.89873418
1704.0,9.107555187478486,8.472479901,6.681896059,7.34557596,8.9306698,8.996539792
1705.0,12.316331294837054,11.79522657,9.50443787,9.787693415,10.63907044,8.195459792000001
1706.0,11.791076467671655,11.24401914,12.91866029,12.05107741,12.91905151,12.816455699999999
1707.0,12.849254697555846,12.29260935,13.84863124,11.53250774,12.76164754,12.60086903
1708.0,6.055889281095842,5.497925311,6.52173913,6.159209762000001,6.246514222,5.135603001000001
1709.0,18.770437095728397,18.87201735,18.75,19.8019802,14.405762300000003,10.91113611
1710.0,9.461236962020497,9.093244285,9.337044534,7.398630858,5.995717345,8.445945946
1711.0,13.024269453253623,12.92335116,14.83784984,10.78729883,6.910039113,7.56731662
1801.0,13.126329927868428,12.68382353,12.37432328,9.504301516,9.623430962,7.661154236000001
1901.0,25.640431644795548,25.98770852,24.93125573,20.96518987,14.18550273,18.42560554
1902.0,17.76611835534478,17.42361685,17.59297952,19.36520691,18.81964507,15.405097
1903.0,22.216792072383,21.95834856,22.66917293,18.73222267,18.2,17.93687452
1904.01,11.581758137472132,10.91570649,17.60299625,17.21813725,19.06432749,26.02523659
1904.02,9.30253377110584,8.938089381000001,8.018386108,14.06170966,12.25839268,17.54785779
1906.01,16.63215733736193,16.12410987,15.34148828,10.58510638,12.14209968,17.94616152
1906.02,10.406948182544237,9.822747415,10.0591716,6.369426752000001,7.675791734,6.034482758999999
1907.01,13.48860602057648,13.36441336,10.47928513,9.649871904,6.255355613,7.72797527
1907.02,25.68913371751122,25.91289045,25.44014085,20.68641279,15.32700949,18.50412822
1908.0,16.838042664136157,16.23630673,15.71599521,15.65217391,18.05405405,15.34255388
1909.0,11.523414424659169,11.26315789,7.374301676,7.782101167,5.625606208,5.158264947
1910.0,13.433240816006805,12.98932384,11.85185185,12.24489796,12.31527094,12.65536723
1911.0,16.961364400167923,16.66666667,16.78617992,14.816088,13.79076087,13.3598288
1912.0,16.27686565460294,15.81956798,13.42910681,9.244314013,10.23890785,11.39430285
1913.01,15.122617118851934,14.36870643,16.91372102,16.6136725,20.29220779,20.19230769
1913.02,13.429851068732528,13.11258278,12.48688353,14.92928235,13.41607565,15.22702104
2001.0,22.330912051425074,22.0324509,19.73010703,18.41975309,18.42105263,18.11067636
2002.0,18.51008106162661,17.40966682,15.80601706,10.24096386,18.95321174,19.94437823
2003.0,19.750040219714617,19.39231457,23.66757001,24.95183044,24.66039707,18.86160714
2004.01,14.548638913278232,14.23631124,15.68501921,21.33645955,19.64912281,18.707271600000002
2004.02,20.194208706489412,20.03745318,19.89690722,19.69089868,17.5368899,23.37950139
2101.0,22.06024697139341,21.83186951,15.46149324,22.53937008,21.52838428,19.99168745
2104.0,22.538424938116645,22.4137931,21.04904632,20.0,17.97752809,16.19897959
2105.01,29.924997472065204,30.01395998,28.57142857,29.49640288,26.12653619,31.86077644
2105.02,25.82464512107977,25.73739296,25.09505703,25.78849722,23.73158756,21.89189189
2106.01,41.23354467304971,41.06342088,42.81400966,36.99776786,38.54109962,40.58721934
2106.02,40.3521350364103,40.33273381,34.71768549,27.94411178,28.14716312,21.6802168
2107.0,21.215760071788424,20.804195800000002,20.31317964,19.25566343,20.2394747,24.36003303
2108.0,24.78806119694013,24.56418384,23.75690608,25.08833922,24.40191388,24.82638889
2109.0,13.963260325824496,13.60103627,11.976047900000001,11.57289003,10.86820737,14.38403304
2203.0,23.584087189855037,22.34748011,18.93110109,16.26420455,27.3130545,27.28581713
2204.0,40.492144366901165,40.39190898,33.35475578,26.4556962,27.70123278,34.69860896
2205.0,50.471787490226454,50.595238099999996,47.85420341,45.215311,45.01718213,37.18861210000001
2206.01,47.07056550407137,47.72727273,51.86440678,56.0,48.38255977,43.46405229
2206.02,45.532909667758965,46.1014383,48.55182927,52.98592621,46.22061483,42.16273336
2207.01,24.94521815438719,24.8,27.27272727,26.77165354,25.0965251,25.52011096
2207.02,31.826893885622123,31.32400431,29.06610703,28.96865521,32.7626099,30.98945254
2209.01,28.081877775612803,27.53623188,28.09716599,24.74489796,28.41147656,24.50284091
2209.02,20.320863153605515,20.51767677,18.62980769,18.15582559,12.11323239,19.76902174
2210.0,29.111529136894305,29.40330697,19.6416722,20.91730368,15.61771562,15.82733813
2211.0,28.304971512736337,27.87344814,33.34835511,31.40321217,33.41625207,34.25305479
2212.0,37.18411003803317,37.139807899999994,35.94019551,32.40506329,31.93456615,33.78016086
2213.0,40.15649350159349,40.01154734,38.9354067,38.61323155,39.5959596,41.37483787
2214.0,40.82104171374357,41.18251928,47.03511802,42.09445585,37.19752392,40.4057971
2215.0,28.497367694350757,28.52522639,32.6435247,31.19551681,28.05882353,28.48447961
2216.0,32.08425826155634,32.00419727,26.94274029,28.14465409,27.26806766,27.66839378
2222.0,35.77096010640672,35.24011299,32.18304576,26.3878327,31.47735709,31.22171946
2225.0,31.45985528202093,31.08465608,35.84656085,31.18932039,33.25092707,37.91907514
2226.0,23.131907382727245,22.49269718,24.67391304,27.72925764,31.23644252,31.64705882
2227.0,18.977947027635107,18.36734694,18.25153374,17.64705882,20.495495499999997,20.49102927
2228.0,15.622320633904055,15.0,22.08955224,26.86567164,28.57142857,30.35230352
2229.0,14.116552853709905,14.15730337,13.69193154,13.50114416,8.137432188,8.61423221
2301.0,20.303860992455963,19.81627297,19.03520209,17.1319797,18.89880952,20.92675635
2302.0,19.371215948767066,18.75,17.61846902,14.37908497,17.6119403,15.893108300000002
2303.0,26.061688703160645,25.71428571,23.129251699999998,18.38074398,19.73392461,6.963788301
2304.0,23.79832806073278,23.43268243,25.81926514,23.78435518,24.52452452,14.44201313
2305.0,20.34259305431727,20.48192771,21.99140401,22.69372694,17.03248464,22.08293153
2306.0,29.66584082427529,29.46973252,28.78192534,22.67946959,22.83272283,28.951612899999997
2307.0,32.649738751098845,32.390381899999994,19.60271824,21.18601115,22.92191436,22.87893232
2308.0,18.826041217279,18.59582543,16.10878661,17.44186047,15.97796143,8.188585608
2309.0,28.643198052527175,28.15222375,26.33950926,24.35765673,27.57242757,26.20889749
2311.0,21.759146700608945,21.28205128,25.36585366,32.40740741,33.51800554,44.76744186
2312.0,20.294387776418116,19.30022573,20.37786775,21.26836814,28.55200544,28.52644836
2315.0,33.74278353569604,32.82937365,32.15590743,25.93360996,34.93205436,36.60516605
2402.0,35.98559296523633,36.2,37.91267306,34.61900282,30.80481036,36.24497992
2403.0,44.722579977077025,44.86607143,47.83549784,51.58469945,49.541284399999995,42.15795328
2405.0,37.95280110385524,38.09238152,36.05402231,34.82090429,32.31132075,37.16497915
2406.0,34.321496709130024,35.37946429,46.15384615,48.33333333,33.76455369,31.74603175
2407.0,34.90042333913718,34.71177945,33.2884097,20.91782284,22.19482121,21.36181575
2408.0,16.89289922232718,16.56050955,15.94771242,24.33234421,23.24246772,25.82938389
2409.0,14.357691209085846,13.55932203,11.57894737,11.37339056,15.72164948,12.29050279
2410.0,24.070896676252637,23.96606575,24.51539339,31.73184358,29.18326693,28.16753927
2411.0,28.354939935748106,28.12024353,33.59932801,28.27525364,28.22315987,30.46948357
2412.0,42.279939654621764,42.0906568,29.90152193,33.62760835,35.96214511,39.45480631
2413.0,39.84457895069831,39.95098039,34.00174368,32.40270728,30.84495488,27.31356694
2414.0,39.437957910033866,39.33500627,37.37593052,35.23931898,35.77702703,36.20751342
2415.0,47.55622847866,47.87610619,39.34646374,40.87968952,38.129154799999995,41.15267947
2416.0,43.161907660141296,43.07866868,38.758782200000006,41.89082278,42.68292683,40.05923732
2420.0,39.210921704122676,38.92195767,34.0826686,37.40692072,39.93558776,47.59378552
2421.0,38.05147412259184,38.20224719,38.28287018,41.1101083,38.14475874,35.99503517
2422.0,35.42282231626031,35.45098039,31.32673267,32.54612546,30.90976883,30.56603774
2423.0,31.76250458585418,31.80846516,25.950782999999998,34.43762781,31.74904943,34.133223
2424.0,23.677990047970496,22.97435897,24.10805301,25.51334702,29.99504214,32.23097113
2425.0,24.51560546112081,24.33274021,23.67328103,27.82407407,26.47195178,27.74509804
2426.0,31.652681365142556,31.48896487,30.839594899999998,19.11593641,19.50419249,14.44028298
2427.0,34.90823352221643,34.7985348,33.58585859,35.39944904,35.03649635,42.40331492
2428.0,23.452876900926473,23.35664336,16.15776081,19.235364399999998,17.19817768,18.17155756
2429.0,27.8666535223236,27.58936755,32.16783217,38.34876543,38.17243920000001,37.66447368
2430.0,24.050807071574685,23.58374384,27.09294661,23.69826435,25.63399589,30.17667845
2431.0,36.218700040840424,36.37540453,36.83492497,33.77437326,30.72445019,26.63519892
2432.0,29.519994345912075,29.41546197,33.41885824,35.12164691,33.50582147,36.79715302
2433.0,35.16851149080441,35.52009456,33.802816899999996,34.00250941,28.5326087,32.0
2434.0,32.55893934081672,32.21099888,26.45854657,25.72347267,28.12349252,23.072833600000003
2435.0,31.259913339434842,30.96960926,28.46511628,28.58481724,29.86654395,31.45087236
2502.0,13.804005358999474,13.24951644,17.36465781,22.25225225,23.07692308,22.55083179
2503.0,19.530158983738623,19.08108108,16.30901288,15.80921758,17.06806283,21.58311346
2504.0,24.079701851462275,24.02862986,21.66826462,20.09507347,17.57137113,15.34673779
2505.0,12.551704446932986,11.6836429,11.9134674,10.75913242,15.51960515,19.26262356
2506.0,21.52411065726781,21.13163972,20.50963331,20.37037037,21.14716107,29.22077922
2507.0,24.19250952416324,23.60110803,25.18518519,25.29137529,28.61271676,28.20646507
2508.0,17.847110257674306,17.36028537,23.76126126,33.37091319,33.68421053,35.07537688
2510.0,33.51330960739657,33.5243553,29.34782609,26.02409639,24.51253482,30.93922652
2511.0,22.000270773312007,21.55369383,23.59098229,24.01606426,25.28735632,28.05329386
2512.0,27.56038706682168,27.28476821,26.30331754,23.59015091,24.157764999999998,20.4048583
2513.0,31.89472047462858,31.95020747,31.32911392,34.24749164,31.42112125,28.16989382
2514.0,35.56722138544372,35.3460972,32.17938631,34.26073132,35.38663172,34.61091754
2515.0,40.70536203886673,41.65975104,39.678511,37.53169907,26.20932278,30.40380048
2516.0,34.15734473227606,34.45065177,30.82061069,29.58963283,24.81827622,18.61167002
2517.0,16.550131872858813,16.55172414,33.73860182,35.15151515,29.41176471,28.20919176
2518.0,26.729679063523218,26.63755459,34.83870968,33.923826399999996,31.5834039,34.57249071
2519.0,46.44643745457616,46.989528799999995,44.01008827,39.72188634,34.18854415,36.83181226
2520.0,41.362783438174176,40.98360656,37.5659051,30.87649402,35.20215633,35.69131833
2521.01,36.06495663219215,36.24801272,40.73482428,37.06293706,33.46080306,16.51982379
2521.02,32.457766052794405,31.80711154,35.13182097,38.64324652,43.68191721,43.18318318
2522.01,34.28465169579792,33.33333333,33.71212121,27.25090036,36.71373556,37.87878788
2522.02,41.74406706499909,42.37160121,41.02178813,33.63265306,26.43504532,19.43430657
2601.0,44.42877610770658,44.81481481,46.23655914,40.61433447,36.33540373,50.15772871
2602.0,36.70079303407292,32.43243243,34.7972973,31.70731707,79.10958904,71.92429022
2603.0,29.64296655525576,29.83114447,30.76923077,37.26027397,32.27513228,32.64840183
2604.0,30.261710009014777,29.30107527,25.49575071,37.38872404,45.63953488,43.52159468
2605.0,22.838356212597343,21.74840085,34.5971564,22.79069767,31.47208122,35.51401869
2606.0,26.905679595885346,26.72413793,27.55632582,26.99564586,26.15803815,27.62589928
2607.0,55.89202884532701,56.13305613,56.30397237,48.60335196,48.00664452,50.96463023
2608.0,38.67501699354722,38.91547049,43.55140187,47.712418299999996,43.46349745,33.14285714
2609.0,32.03239726376097,32.2418136,12.86863271,19.86970684,16.30170316,22.14611872
2610.0,22.78715248316338,22.22222222,18.74084919,18.67647059,21.80349933,35.36754508
2705.0,25.70506085794319,25.32751092,23.50119904,20.54794521,22.04724409,16.94915254
2712.0,31.866127328065843,31.69014085,28.23920266,28.44036697,28.57142857,20.84367246
2713.0,46.34800536330819,44.44444444,40.33613445,32.24043716,54.87804878,54.77941176
2714.0,40.96730756945207,41.17647059,36.77248677,37.47126437,34.70437018,34.97409326
2715.0,43.494598888252895,43.67816092,40.63324538,29.58435208,28.03030303,28.86597938
2718.0,43.593216578544414,43.14516129,39.66101695,34.38914027,39.79057592,28.57142857
2801.0,14.670357709552443,14.06964474,12.91823224,16.44084934,18.33963944,21.62506368
2804.0,30.242865297485466,30.2259887,29.31034483,28.0653951,26.03174603,25.70621469
2808.0,34.188127342538365,33.83458647,32.54901961,32.22222222,34.64052288,28.47682119
2809.0,24.622293597255222,21.89781022,33.33333333,42.70833333,69.33333333,65.56291391
2819.0,28.31729741730655,27.662216700000002,27.32919255,21.80397727,26.92579505,23.82782475
2827.0,25.415617081424564,25.27301092,23.71900826,32.62243286,30.76923077,30.10830325
2828.0,27.012485038228487,26.86567164,25.46245919,25.32467532,24.22954304,12.42387333
2831.0,34.0631589982404,34.46676971,36.90828402,31.9047619,25.66371681,27.24014337
2832.0,37.88438141054152,37.78040142,36.57289003,36.52173913,36.66666667,33.74558304
2838.0,17.579522080756707,16.71372106,16.38452237,24.58614347,29.68460111,29.84676882
2909.0,41.41885851916635,41.20126449,42.84176534,43.03278689,44.84679666,41.73419773
2912.0,45.390032529771176,45.13556619,41.44486692,42.88461538,46.03481625,34.65909091
2916.0,23.9646931053604,23.86934673,18.10584958,14.43037975,12.71929825,14.25178147
2922.0,33.211523339874866,33.15436242,30.43478261,33.65735115,32.44680851,38.92473118
2924.0,20.29000340792571,20.51282051,13.50762527,17.19128329,10.96196868,12.94363257
2925.0,28.104730203766366,27.37388724,22.09821429,22.31759657,28.29226848,28.29606785
3005.0,22.876064845602457,23.26656394,17.26141079,19.51612903,11.79775281,12.88389513
3006.0,22.53437150535934,22.19747587,21.51117965,13.60062893,14.30781129,13.13131313
3007.0,12.426415835063292,11.88063063,9.032258065,8.705114255,9.922822492,7.879114949
3008.0,21.202330530831844,21.04089219,22.8115016,21.16935484,19.18175721,17.7955665
3009.0,32.34936728129024,32.18982276,38.5840708,38.70094723,38.095238099999996,32.25341973
3011.0,10.407013375613147,10.18609207,12.37373737,11.77042802,8.648111332000001,8.201304752999999
3012.0,26.953368506120583,26.79245283,27.77340677,15.72424477,15.23809524,15.31130877
3016.0,10.854353528235182,10.70967742,13.13823163,14.48882871,10.45272969,9.645390071
3017.01,9.687890867159563,9.116809117,13.19241983,12.68861454,13.32046332,7.934893184
3017.02,11.003844800872368,10.03058104,6.360946746000001,7.829457364,13.65740741,18.04878049
3018.01,6.949688246041577,5.95802302,8.957528958,7.065217391,12.19686163,7.898259705
3018.02,9.675883360769463,9.077380952,7.130872482999999,6.07175713,7.4290484139999995,3.972950127
3018.03,10.997731265432803,10.25517573,6.975476839,5.541237112999999,8.859293572999999,6.23875225
3102.0,18.620814697033598,18.04826863,20.78651685,16.07142857,18.45597105,18.83116883
3103.0,23.13561291743153,22.64550265,24.44196429,27.21774194,29.06309751,27.96317606
3104.0,21.024702736882418,20.98360656,21.75732218,19.80982567,16.5,17.34197731
3105.0,10.968773349819198,10.71913161,14.52344932,20.39800995,17.25806452,15.19198664
3106.0,40.83462088257876,41.05584642,35.0132626,32.60511129,29.94350282,32.03719358
3107.0,39.629120700229834,40.05235602,43.8108484,44.6875,38.73056995,42.05495818
3108.0,38.830457663831126,38.53288364,37.24198507,32.44916004,35.20347689,33.425852500000005
3109.0,35.269647661223864,35.31264058,34.80036298,33.03085299,31.12225222,28.69429242
3201.0,16.012864432197503,15.74693423,17.94757224,17.53012991,15.81125828,15.84553928
3204.0,22.16637317678667,22.2972973,22.48569092,17.34042553,12.4523507,10.10830325
3206.0,27.031830289863244,26.8010673,28.0713128,37.62035763,36.81855167,43.97224631
3301.0,28.087268076788202,27.73513286,30.63269639,30.37205082,31.52310215,33.31609433
3302.0,24.612930859554154,24.19980601,19.35641151,19.62025316,21.37866791,23.33028362
3403.0,21.645240108408384,21.1815562,14.79820628,12.88416076,14.95327103,12.37677985
3404.0,32.85512714589999,33.33333333,28.77237852,26.46720368,19.49152542,17.24489796
3405.0,20.046922237345022,19.47291362,17.32954545,19.31818182,21.91780822,27.19594595
3406.0,39.798373893474086,40.57142857,39.18128655,67.75700935,56.74603175,59.59183673
3501.0,48.303481612297844,49.32821497,49.04284412,41.68316832,30.93661306,30.04444444
3504.0,54.028526089360696,53.98773006,55.51330798,57.92349727,59.63855422,70.16129032
3510.0,34.95636961862116,34.56730769,31.11000498,23.01278488,26.49717514,30.05303477
3511.0,31.739132089934117,30.88235294,32.8313253,31.37254902,38.99082569,37.20238095
3514.0,32.853364729329144,33.41346154,31.49606299,30.08849558,21.96261682,25.81344902
3515.0,27.031136641273413,26.73267327,29.14572864,26.20689655,26.74418605,14.86486486
3602.0,48.065892089874275,47.08520179,50.54945055,46.95431472,58.62068966,53.42465753
3801.0,19.0224498105044,18.01526718,16.45207439,19.90950226,27.17520858,29.80209546
3802.0,34.11404915927086,33.61169102,33.11258278,32.98429319,37.02830189,18.86792453
3805.0,28.065080280841574,28.50877193,31.72690763,30.66202091,22.74881517,28.33333333
3807.0,40.144337213879766,38.95781638,40.74844075,34.07202216,47.08029197,37.31656184
3812.0,24.94131713427198,24.79041916,22.61185006,19.13499345,17.97468354,20.52752294
3814.0,51.26258086758011,51.99386503,48.36309524,53.55987055,46.20811287,38.58131488
3815.0,47.43552399437118,48.18181818,44.95412844,44.82758621,36.93693694,61.0619469
3817.0,0.6226480966799954,0.0,0.0,0.0,0.0,0.0
3818.0,34.52995086027516,34.765625,37.00623701,32.51417769,28.25112108,26.83486239
3819.0,39.20599309247365,37.61996161,36.00782779,33.83742911,51.24113475,51.04
3901.0,32.946001751563514,31.92419825,28.99305556,30.24054983,40.10989011,37.45644599
3902.0,37.12830312455835,36.77342823,31.11638955,29.6437659,32.88834951,26.84824903
3903.0,30.870706095326113,29.64763062,24.73745624,30.38461538,42.11886305,35.90604027
3904.0,36.739266817906994,36.92596064,42.79835391,40.57331863,36.875,32.0569902
3905.0,29.102070603985897,28.83355177,32.48322148,37.109375,37.17059639,34.41654357
