tract,percent_high_school_2016,percent_high_school_2015,percent_high_school_2014,percent_high_school_2013,percent_high_school_2012,percent_high_school_2011
1504.01,87.96642303499952,87.68824306,86.31194667,88.37021446,87.83764045,85.02619177
1504.02,87.35470692770487,87.26728723,83.98531187,82.27413852,80.95232198,76.70102215
1505.01,89.19971102804917,88.80208333,89.84520783,90.19836852,92.88285714,93.86480859999999
1505.02,83.91022980015121,83.75032921,78.16233993,77.39472376,77.85645844,77.96857723
1506.0,91.36668011819611,91.43790849999999,89.48141834,87.8383429,85.02437096,81.71680786
1507.0,85.06325340718863,84.72566859999999,83.33221884,79.80716418,78.64908648,85.35391015
1508.0,75.14091783204792,74.06442444,73.24425848,73.78560197,74.09722222,75.36560445
1510.01,73.52087787653495,72.71778821,67.54646251,63.80914127,67.46249342,69.02985318
1510.02,79.73909618941983,79.05001573,78.12216539,72.94496288,73.81861257,73.45541842
1511.0,75.10863860205723,73.81725417,74.89342327,76.8297457,80.35786829,81.47489083
1512.0,79.77489701344241,79.20520726,75.77649587,77.53078983,73.8863869,72.89996577
1601.0,84.81470794350727,84.44647758,82.21770158,82.551047,81.8573327,82.43039742
1602.0,91.59749630496835,91.97674419,85.35221843,85.09883351,85.10293501,84.82646109999999
1603.0,86.41113906881161,86.43962848,81.41692589,76.68343539,76.74653619,80.27471094
1604.0,75.22243166795076,73.93909136,76.49745597,76.12951939,74.17414587,71.07144886
1605.01,67.89621174187754,66.39077742,66.80239596,66.92424537,59.90504648,61.32281929
1605.02,75.56221543430604,74.89966039,70.97114914,65.45598016,63.01028653,61.09031969
1606.01,72.73363988390761,71.75980975,66.64370861,67.42941989,73.63333333,82.89847716
1606.02,83.06796934374489,82.37913486,82.94971061,82.84831650000001,82.89299611,82.44699902
1607.0,82.63175050420439,82.13703100000001,79.04857997,83.24254835,81.53277962,79.4929702
1608.0,82.30433502317105,81.59347252,82.23861644,81.53686846,80.15912603,79.35174825
1609.0,95.50371975612042,95.80133129,95.11240721,90.70712401,86.25920304,83.55269857
1610.0,92.43885629438428,92.39209949,92.2571223,91.47730968,90.75981173,93.24384787
1611.0,94.49872489942496,94.67414156,92.50512295,95.56972009999998,93.63540904,94.29232643
1612.0,77.430387844054,76.2656758,78.84431256,74.73403116,79.33345398,79.26545455
1613.0,79.42591535573129,78.84488449,75.31752709,73.55963612,74.94690774,73.93337684
1701.0,83.690649385263,83.02325581,83.79867788,84.67251908,83.30965293,81.95073529
1702.0,79.2595005884314,78.40702604,78.34739496,77.94082925,77.0408472,80.49003415
1703.0,89.65199915004655,89.50131234,89.04576489,86.83176154,85.15218129,85.49145417
1704.0,87.11674025115481,87.00895934,83.06608187,83.13946844,83.56726979,82.26965995
1705.0,92.10152686408648,92.21571498,89.96780488,88.21571649,87.40122699,85.43829951
1706.0,88.12045955663443,87.68472906,88.80922592,89.14748527,89.27158879,88.56339962
1707.0,87.20339887606451,86.93309385,87.13441258,83.62052462,77.77902299,80.10457097
1708.0,87.38113826799741,87.24293059,84.91000966,80.43114754,81.64055223,82.74343164
1709.0,83.72605171890953,83.0,84.26239762,84.38601824,85.96527037,79.94577677
1710.0,88.93954731160711,88.78024528,86.85027122,87.98159145,87.43556485,86.68664352
1711.0,84.90567027051337,84.24574209,86.5,83.43292439,84.23771647,80.96829716
1801.0,82.90802344267766,82.38247376,80.73901574,81.23489869,80.10881119,75.18571135
1901.0,66.3740305107809,65.07177033,59.60640292,64.71490872,62.29675162,54.43175429
1902.0,64.89682665137639,63.07849655,62.45371268,65.78691382,70.41921275,70.06660596
1903.0,75.189336986959,74.24803332,72.19693901,73.41382979,69.75921429,70.08398896
1904.01,72.7540385579485,71.44291932,72.62884615,71.16761006,69.56926316,70.97831567
1904.02,73.84057088964617,72.55668491,72.56142899,73.92469775,78.13781733,76.16392075
1906.01,73.8495843074354,73.06937173,66.63359721,70.88800989,69.98175613,75.00755583
1906.02,65.73410438594863,64.04705882,63.02145363,65.16969447,67.66177215,74.06515837
1907.01,63.06097056225254,61.47619048,57.55741536,59.05714286,59.21601602,65.27788921
1907.02,55.74200525848619,53.23951142,53.95925722,59.53454282,63.101344,65.28821593
1908.0,69.62392748005162,68.25462867,66.97602497,66.09392611,68.12287807,62.47155455
1909.0,71.86230892761637,70.51282051,71.71503919999999,67.0254321,68.91139988,65.9366782
1910.0,54.199439221383685,51.85919683,53.39383239,49.38674007,42.46325144,40.57476636
1911.0,59.44926071827338,57.39961759,56.96488294,57.83877551,57.41781695,58.54761223
1912.0,50.77163906150587,47.98276537,50.86200236,47.16351178,50.58535188,52.43729038
1913.01,62.06115681462089,60.35518412,59.34919063,53.97221043,51.74181064,54.72165207
1913.02,63.63858823001007,61.99107641,60.63938635,66.70588809,52.43692661,47.33768116
2001.0,72.07955354081408,70.75042638,71.89750856,67.33566434,68.79634226,65.2521047
2002.0,68.95406964874607,67.62489534,64.66095618,67.50275862,67.77000507,69.35514043
2003.0,57.76373949608539,55.72254335,54.28559474,54.00037712,52.69030381,58.07589286
2004.01,53.42956119930551,50.50983248,55.92116119,61.17245902,58.93036984,55.07118156
2004.02,66.4941230483754,64.875,65.67409738,62.99865656,60.08042895,56.65164763
2101.0,82.76069244139623,82.01230547,83.16848057,83.02809198,82.83889052,82.75222222
2104.0,76.76093405796517,75.65957447,75.85800337,76.2589983,80.255279,80.16399841
2105.01,73.49184229179767,71.69106197,80.03542989,76.06002246,77.17099259,72.94405259999999
2105.02,70.1277155518288,68.5893775,68.6318618,75.09389479,73.89753439,78.67686286
2106.01,62.44560010072103,60.51411715,59.29717244,62.86130749,67.96923647,67.48658395
2106.02,77.10981991846398,76.16722612,74.88903894,77.27479675,76.40233645,79.53697389
2107.0,77.84394233590223,76.69018225,79.27223065,79.56755682,78.71102362,81.11370629
2108.0,82.98128377467597,82.04833142,87.56963351,83.31705607,78.6640608,86.4
2109.0,76.2101224087054,75.1565762,74.18315412,75.66099009999999,78.7258444,78.07842809
2203.0,89.46074180653811,89.25064599,88.65879121,93.71135962,85.80104329999999,90.93057616
2204.0,90.44663328666996,90.19972132,90.83018519,94.25984629999999,88.97501157,85.58243305
2205.0,91.088534700378,91.00331675,90.75036622,88.95119538,87.10173339,91.84654709
2206.01,87.6480627815525,87.30606488,87.92812983,90.27631579,80.91077739,83.64616653
2206.02,90.6378393392097,90.775,86.40886918,84.83250564,87.69256571,88.84270153
2207.01,82.28520915268903,81.95458232,78.25,78.05600457,72.12850467,67.12457058
2207.02,79.13910010800292,78.3171521,75.38897561,80.19681909,85.67784809999999,86.00852448
2209.01,72.88336262872237,71.34733158,73.59592897,77.88420154,79.54250326,79.63221968
2209.02,81.59395193042795,80.55443953,84.80960611,84.05639269,83.51810193,85.05733276
2210.0,77.13202039178755,76.34011091,74.03951613,75.791875,70.32594524,73.46886228
2211.0,88.52638882684276,88.44907407,85.75121029,85.14821166,83.42388944,81.21079698
2212.0,83.38412257040858,82.79984574,82.24647153,83.63211615,81.5088627,85.06216749
2213.0,87.4749968798098,87.20276697,86.15243742,87.14067008,83.49012797,83.16613995
2214.0,85.82593634248362,85.2905323,87.13443335,85.28400927,81.36342459999999,83.84362416
2215.0,86.3323725580166,86.03351955,84.40825451,85.20285249,81.96582734,82.03154907
2216.0,95.04866245865992,95.22448979999999,94.13550668,93.58559322,93.13452915,93.16018441
2222.0,97.57994586699736,97.76995305,98.48022599,97.76666667,97.63607165,94.79235589
2225.0,84.97479681869542,85.37005164,73.29939759,78.26666667,70.59697509,72.68068376
2226.0,85.59987395839747,85.07126782,85.70412844,84.06183925,85.43836616,87.5245283
2227.0,82.95884711466137,82.44122061,79.81943734,80.059375,84.74595959999999,78.36068722
2228.0,72.90908053515582,71.8128655,70.24827586,74.51034483,64.80338028,62.0719764
2229.0,76.15026917527575,75.34456355,74.12361963,70.33587786,63.12979415,62.25806452
2301.0,81.33099255736445,80.76923077,79.82487644,77.97096774,71.59205298,69.95597964
2302.0,65.16057609640548,63.44452008,64.10076762,62.68332028,60.03070399,68.867603
2303.0,64.4231314143766,63.46153846,54.35277008,53.81632653,45.78148148,42.63974152
2304.0,60.59028167187376,58.49462366,60.14751037,60.69593767,57.2816,57.55757576
2305.0,61.660572244851636,59.2634348,65.61995333,67.49411500000001,62.62112014,57.02945389
2306.0,68.41763073010699,66.73387097,71.44352014,62.01455334,59.90875453,64.30394008
2307.0,66.27192973843361,64.34689507,67.48724279999999,67.46576577,69.43915663,68.71411091
2308.0,77.58222861827257,76.65245203,76.41260504,78.07559863,73.32466488,73.82804598
2309.0,76.1034492334548,75.14407417,74.44951613,73.06946282,70.89239045,70.90339281
2311.0,78.46633298763415,77.64182425,78.4390642,71.17456243,69.44822547,71.04227734
2312.0,65.77580506309039,63.85052803,67.22944046,63.22337697,67.37276012,67.88065469
2315.0,66.25383948168687,64.83654652,62.97880795,63.22598016,54.95228346,61.29568689999999
2402.0,91.98825067164,91.83514774,92.4343083,92.99662261,92.08184524,85.82629247
2403.0,96.18705111872868,96.17437722,97.95420962,98.29444926,99.46887052,98.91136167
2405.0,98.99301534604533,99.45295405,97.93506289,96.59579271,96.2773217,94.87645855
2406.0,87.13616503884921,86.8852459,84.95806452,73.15009208,90.41127983,95.65631518
2407.0,88.53104515937648,88.37209302,89.30683837,76.8002963,77.49015317,76.50828125
2408.0,82.14405188428243,81.52337858,80.2110785,77.70075758,82.86861199,86.04417323
2409.0,78.36831642959956,77.8128286,73.14104478,76.38020566,70.22287234,69.87600555
2410.0,75.69345536358993,74.72808701,74.3496256,71.83383905,68.00448979999999,67.65080214
2411.0,88.42242273560215,88.84510458,77.52424424,85.07333333,83.1590708,84.79340695
2412.0,84.66435407425247,84.32786885,80.49309232,83.62116788,85.15699422,87.5572697
2413.0,94.16198931427483,94.33374844,92.18956357,92.02256442,93.43139535,93.51569921
2414.0,88.92000047853308,88.57009564,89.24416686,89.73744292,89.38710156,88.78165429
2415.0,97.04022929233594,97.2930561,97.08401266,97.0841791,93.94584493,92.67413289
2416.0,91.8114675986183,91.60796325,92.77346746,94.13686869,91.75937975,90.54576478
2420.0,82.40870494245667,81.89715896,79.13697967,83.92787647,79.64610178,79.62171195
2421.0,95.92258210212057,96.13114754,95.98122195,94.13122255,91.58075214,93.02892845
2422.0,94.78623844774692,95.09421702,92.15206972,92.0861743,90.42723305,90.38222556
2423.0,97.02325899071174,97.22417428,97.28544533,96.87804391,96.69161923,96.38672032
2424.0,87.82076905187752,87.55171117,85.90559701,86.16045977,88.50926205,90.28452107
2425.0,84.75067840905389,84.18514947,85.23836055,81.00704846,82.60818182,85.24399078
2426.0,81.86842618583118,81.01593625,82.97050847,79.92043236,83.20318584,82.79992494
2427.0,78.53662521607298,77.21611722,82.47833462,83.37323122,81.91316640000001,84.6364
2428.0,93.84900451412348,93.81625442,94.464013,92.45251743,94.43224125,92.26409496
2429.0,92.42799976835029,92.45830312,90.40785908,90.38628291,93.8849642,90.96130841
2430.0,81.62262883608408,80.81368470000001,81.93450413,80.41339286,81.84857294,80.51765333
2431.0,79.61041586229817,78.61297539,80.63250833,76.63459302,81.61181026,81.07272727
2432.0,84.73349107914834,84.24472117,84.25085212,80.68092105,81.47732794,78.99102871
2433.0,90.50872385122456,90.34676664,90.02366157,90.13188202,89.11924051,90.75863192
2434.0,87.49241262453634,87.23978412,86.1707381,87.04646925,82.23228155,82.63612975
2435.0,97.29565820554474,97.58848697,96.5547037,96.51600902,96.42330968,92.71078287
2502.0,74.89593740968837,73.81799695,73.08434183,72.37337039,72.98940248,71.28309859
2503.0,76.04916500154351,75.23809524,71.44342105,73.07136259,73.07632469,73.64802179
2504.0,79.52701367484157,78.50557982,80.39482201,81.3137931,81.25761142,80.07418203
2505.0,91.94456874874957,91.9280114,90.80997361,90.65508827,90.18756964,89.52972120000001
2506.0,75.23028826623477,73.86527898,75.884385,77.68274259,82.10535164,82.33492678
2507.0,79.34401535692233,78.78714665,75.50633147,70.85155726,72.8025447,74.50799269
2508.0,73.61590640167881,72.46049661,70.53656317,73.27924855,75.86975583,73.90345982
2510.0,79.2998557587953,78.47309136,78.00153173,78.37864078,76.95650173,74.50921053
2511.0,75.11019221792442,74.16367981,72.85302936,69.87102339,68.06945402,68.32904707
2512.0,79.27113337414141,78.67716535,74.73581439,73.20590577,76.99421661,79.22729927
2513.0,78.789718330963,78.13825805,74.73783784,76.02230420000001,74.64049587,74.15148064
2514.0,76.22069408697922,75.27853056,73.60873549,72.0018444,75.16568008,76.94198326
2515.0,75.69249323862493,74.50652392,76.12318014,74.86236633,74.46057143,76.75140187
2516.0,77.97547206443157,77.32149464,74.10303144,73.70543657,70.11176471,64.57965532
2517.0,62.248192219754735,61.07011070000001,51.13877028,50.60779896,54.07561870000001,65.936685
2518.0,72.99627018537461,71.99644023,68.41280186,68.36203649,69.95351061,69.78652482
2519.0,77.41185868553248,76.91876751,71.02650757,67.63159914,69.21459227,65.08371681
2520.0,83.00446072436111,82.66219239,79.59244645,79.36740098,73.99163026,68.42717949
2521.01,80.45282916996904,79.52697709,81.82012623,81.86979511,77.61529052,70.92389313
2521.02,78.18940704743838,77.66776678,72.78950719,71.39739941,69.85541622,63.05658153
2522.01,71.78924539145376,70.12220818,74.3091055,74.89162458,75.57394398,75.95851280000001
2522.02,75.07977378387187,73.80315195,73.83195099,80.36271743,82.02645679999999,76.24225972
2601.0,77.65022548633345,76.17283951,83.35326504,82.33262662,80.34917127,76.79863481
2602.0,85.06338846406516,84.63508323,85.68665049,86.80041322,71.30028289,78.74406332
2603.0,78.30050957858657,77.43957028,74.26626866,79.30783699,84.99696312,82.64459459
2604.0,58.490523338842515,56.14035088,57.19491892,63.13928571,65.22085561,68.07978723
2605.0,77.69858683637554,77.42647059,68.55393672,71.83437946,65.40940819,61.73806038
2606.0,74.82291300617831,73.31010453,78.42442563,77.25114717,77.26331878,74.84195459
2607.0,71.27184976431927,69.58266453,73.99610206,75.30976883,72.85912226,75.33560275
2608.0,71.31982385630609,69.85880909,71.71878323,71.01295400000001,69.21551247,66.42488832
2609.0,79.66525683952005,79.31363203,72.55520752,73.16564626,73.53490566,71.9745614
2610.0,71.9751451824461,70.22613065,73.79497041,77.48937644,84.47621622,79.59943182
2705.0,69.4366975402534,67.81701445,70.84776119,68.92564576,65.47528676,68.61867365
2712.0,71.29262323471565,69.6937698,73.23529412,68.19026549,73.41265823,71.36855422
2713.0,79.14414146805795,78.20855615,79.99078591,76.76101695,75.01814461,65.37835196
2714.0,77.57929917202594,76.44394111,76.98508287,82.29461538,83.46538462,82.99133261
2715.0,82.22583796502255,81.36094675,82.41729323,83.40523139,88.6832444,91.1722905
2718.0,88.70843275823911,88.49104859,88.56922111,90.82941176,80.11338028,80.11338028
2801.0,99.33980920567507,99.6881821,99.68911598,99.02744881,98.97874095,99.01390424
2804.0,83.05806470717727,82.36453202,83.07272727,82.85686513,82.57223043,89.76586103
2808.0,78.32118289255014,77.40524781,79.64752475,72.39066937,68.49322034,63.13834197
2809.0,74.89408724843035,73.79767828,72.53560606,72.48142857,76.68996283,74.90996169
2819.0,98.93004079940836,99.24536438,99.37675828,98.3861686,98.69649485,98.9335825
2827.0,79.07721077379709,78.34743654,75.04678112,76.05137519,81.92430379999999,78.6204401
2828.0,94.87050386596206,94.80519481,96.30334076,95.21583276,98.09510638,97.2545582
2831.0,93.9201310206719,93.77738826,96.14966825,93.37697642,95.12053115,95.03445711
2832.0,89.8856814104093,89.89675516,87.07182409999999,85.59349736,85.42480545,85.68643216
2838.0,87.9287817895315,87.68115942,86.0336589,88.14862987,86.59216134,85.28973384
2909.0,76.82732937734588,76.10114192,73.21057155,69.71564945,68.98876147,72.66063492
2912.0,79.83571101718294,79.02316844,78.45837387,78.84594801,79.36925373,76.58911789
2916.0,60.700095493723175,59.337349399999994,52.37915408,45.21068249,47.937862599999995,45.44603421
2922.0,78.19174223668703,77.52380952,74.15214216,73.45357957,73.31382189,76.37471717
2924.0,72.40390995284191,71.23991196,68.27434555,70.33748994,75.10653907,77.20541176
2925.0,76.51598982182746,75.28735632,78.53743035,72.59406724,76.59948685,74.12203728
3005.0,56.71892053002996,54.84016209,49.62430966,52.72369942,51.32793156,50.48470131
3006.0,60.42104144753672,58.80195599,52.99397832,54.26817043,56.27153652,50.40696379
3007.0,53.576927987512136,51.380368100000005,47.97030148,49.66991767,49.58408574,46.04603275
3008.0,45.82061045102615,43.05864885,42.59834816,39.11008902,36.75430556,40.10071795
3009.0,48.919325122689735,46.04365621,47.66634681,52.34376638,48.88680374,52.04983571
3011.0,56.24462527216027,54.44801715,50.16599809,43.58930233,42.36771177,45.29365994
3012.0,55.37124500377573,53.53143842,49.36321244,38.62751892,42.15038328,41.2507266
3016.0,53.070138571604225,50.69692058,50.08624919,48.86769446,47.82566372,47.12279202
3017.01,57.018526733816984,54.52657807,59.9076179,50.47763432,53.74133763,50.48828479
3017.02,50.38745278522567,48.14941741,45.02066563,36.86425447,37.971435,32.56213071
3018.01,46.913577930016274,44.34261544,40.42060101,41.64552076,43.15584892,44.80320611
3018.02,55.62476065265028,54.13808871,44.3587766,39.21271336,41.53710483,41.6
3018.03,53.7504659297971,51.52362315,49.8863388,46.66985392,46.50009331,40.74046542
3102.0,87.28188933006996,87.14395689,83.50107444,83.99146758,85.13694215,85.92286477
3103.0,81.31875739279087,80.31272209999999,84.18139171,82.84108527,81.5764622,84.05728314
3104.0,73.07734881333386,72.09944751,69.53848191,68.35641026,64.22481273,62.16337209
3105.0,76.09713039426177,75.6801319,68.99177378,60.86990027,62.10474517,53.9598063
3106.0,69.79865465406172,68.16184971,71.24114866,69.65117381,68.44792607,69.16755772
3107.0,69.84915682839475,68.83116883,66.34699908,60.85046729,50.63166795,55.49449275
3108.0,68.98224362347143,67.83343392,64.86515021,59.98124287,57.83157895,54.33910455
3109.0,63.31252126329348,61.15613182,67.25210498,61.17386682,58.66213216,52.31607327
3201.0,98.55101811249993,98.82230031,99.17196757,99.00929565,98.44232671,98.79980838
3204.0,99.45451117546634,99.82917663,99.48473282,99.604,98.94519294,98.49424269
3206.0,98.35443700813987,98.65077579999999,98.58812455,98.49022222,97.40789845,97.47159297
3301.0,95.04890718025678,95.17463235,94.92923328,93.75214394,93.1131851,92.09208655
3302.0,88.07802422234192,87.58212878,88.22632979,92.55154213,94.10082237,93.52101206
3403.0,67.46024790566526,65.79490709,66.82573688,63.4759379,68.30036923,69.08570541
3404.0,71.89453344268128,69.94758299,78.80213476,78.63687222,74.9447205,75.12833876
3405.0,74.19360394010018,72.90922087,74.10363263,75.26597015,74.40394464,73.64970569
3406.0,62.973997598889426,61.72106825,51.149699700000006,61.29334862,61.975,62.92289017
3501.0,97.45608376517536,97.78129952,96.38481481,96.70757324,96.46963207,95.95669165
3504.0,73.99975156110717,72.92576419,70.68923655,70.88811881,74.575,79.25606469
3510.0,94.40338789268446,94.39690864,94.7343518,96.17458184,95.44421053,98.31098320000001
3511.0,79.22929475875388,78.30188679,78.37660167,81.32827939,80.33844011,79.88661679
3514.0,76.62173442414448,75.58724832,75.86588235,74.66639269,74.70742527,73.21621622
3515.0,98.19824866002051,98.45360825,99.16094183,98.85136187,95.96081081,97.49333333
3602.0,76.59857291020079,75.69803516,74.30854701,73.50521376,72.35142857,70.63948127
3801.0,78.41854959933436,77.17983651,80.85089863,83.80631229,81.83718958,76.18390075
3802.0,82.8271809366831,82.31162197,81.08266932,78.59812003,78.26788991,76.88885673
3805.0,70.64848126518953,69.13580247,67.60550918,69.91763727,84.65586592,86.03351955
3807.0,82.13241588438567,81.44750255,80.65654822,79.16018424,84.66691919,79.69720347
3812.0,91.73578306900716,92.11853719999999,86.24666667,82.51199239,83.57621844,83.21632029
3814.0,78.13577300110921,76.93510555,78.91608833,83.61420314,84.82142857,89.68927959
3815.0,81.521791079453,80.95238095,77.86648649,55.71017964,93.60283688,92.72990937
3817.0,5.336598200340887,0.0,0.0,0.0,0.0,0.0
3818.0,81.08713534283442,80.16701461,82.35128205,80.56491228,82.20425056,83.56428571
3819.0,86.88221515062877,86.679353,82.98111753,88.37747408,85.75866142,84.04823054
3901.0,87.37484733571192,87.01754386,88.17594568,82.16153091,81.90142857,81.21276596
3902.0,92.84967491472148,92.72588055,93.65474339,95.74676806,92.36974952,93.04133333
3903.0,83.95232918904254,83.60572012,80.0125,80.98914286,81.72439537,80.73057325
3904.0,79.10224098543718,78.29010567,77.45769429,76.88890555,76.94762336,79.81267932
3905.0,88.57953303054506,88.54700855,84.38893281,86.65146948,86.12630732,87.97783251
3906.0,96.85236878833571,96.99658703,97.28571429,98.1763329,98.31872146,96.19629139
3907.0,98.08582616865817,98.45596645,97.40331482,95.15054008,96.14565389,96.42489508
4003.0,89.21672286713427,89.23654568,86.84801762,83.12716942,79.87089041,80.47507692
4004.0,85.1946970702928,84.94711147,80.68315217,81.46358543,84.60365974,83.6907312
4005.0,70.41551434389876,69.08698778,68.54090268,67.78216028,65.82050938,67.33354134
4008.0,71.75826311021825,70.53880376,69.17787934,61.60212014,72.39507324,66.61730183
4101.0,93.78185267781085,94.15917843,88.64916268,90.2804137,91.26395272,90.52698305
4102.0,99.15579983676726,99.47229551,99.42966728,100.0,100.0,100.0
4105.0,96.74766441556713,96.98113208,96.29876374,95.87848389,96.30679794,95.8
4106.0,94.27284353023259,94.14556962,96.10573852,96.6261309,96.39299574,95.01461694
4107.0,94.74749899696907,94.77260847,95.08484848,94.4707833,96.09076238,92.60715835
4108.0,97.98617544845808,98.40652934,96.53913043,95.52902736,95.15467128,92.54077125
4109.0,93.66471963095134,93.52826511,94.82826347,96.93466105,96.1366897,97.21084337
4110.0,98.40170035601696,98.82825578,97.13167421,96.11740707,96.20079365,95.92019762
4111.0,98.9030217197063,99.21548117,99.47362288,98.22648649,98.25970952,98.61856123
4112.0,96.89757221176315,97.09090909,97.22929936,97.66769025,95.77040521,95.47824176
4201.0,87.25097063880557,86.84210526,87.40088203,87.20348706,85.31722934,85.07827627
4202.0,87.06990067382763,86.53675819,89.0558551,90.70315236,83.24906832,82.16481752
4203.0,96.48990976737205,96.62921348,97.03397914,97.98942632,96.03153705,97.57913105
4204.0,85.12246488645336,84.56243854,84.65995976,86.78047285,85.96829067,80.61136891
4205.0,78.00453882893795,77.09611452,75.8,75.95973025,80.02952381,79.80951705
4206.0,79.19438430975424,78.77013177,75.13675919,68.17889581,64.62834367,68.70922486
4207.0,77.55751275246011,76.45631068,77.04024551,80.66592751,81.31975363,79.31494542
4208.0,82.98027359677205,82.50170882,81.40490323,80.05281174,75.10402393,70.67012401
4212.0,85.10255432466437,84.80801336,82.75332266,80.86773163,78.04937552,70.34889415
4301.01,91.08891852901716,90.93586387,90.53628227,91.49948652,91.7034249,86.68824329
4301.02,87.55377793265986,87.04623615,88.90668563,89.32498144,87.88226429999999,89.67573872
4302.0,85.58379477041515,85.70261438,76.77085009,77.75755396,81.67208396,83.1811828
4303.0,81.89675280697874,81.02084831,82.00407177,83.0360988,87.99609164,85.61983071
4304.0,80.21288578347047,79.63800905,76.56190086,76.04579439,76.1252738,71.63796296
4305.0,82.8431134069101,82.06924979,83.67725857,81.7137931,83.90625474,84.19183751
4306.0,92.65052976457775,92.67857143,91.51176,91.09774495,91.14792627,91.36762531
4307.0,85.99159549994373,85.39163864,87.06451613,87.28554758,87.10600000000001,88.84421553
4308.0,90.74155996732125,90.66091954,89.60113556,88.59547739,88.38109527,91.56513111
4309.0,85.82341727005978,85.28099911,86.3371564,85.26669463,85.40342517,82.08764242
4312.0,89.70974121247016,89.43350743,90.17517928,92.18053356,87.16780884,85.0879567
4313.01,88.13353719474925,88.17802503,84.07697900000001,81.98263608,79.49525392,76.98844971
4313.02,79.4780276272007,78.65292602,77.51284779,77.08902292,81.52982373,84.23534989
4314.0,86.6286697629454,86.14904409,86.88160437,85.52950067,86.90150579,85.07489895
4401.01,78.63007322008345,77.73152966,77.72388809,76.08386850000001,77.33023107,76.44215531
4401.02,85.23490787861984,84.56735058,87.78720782,83.98278231,82.28025244,80.93511247
4402.01,88.93296188776628,88.66195339,88.42508242,89.90220441,87.43629159999999,87.05476718
4402.02,86.92941878354692,86.37792525,88.76856946,87.19326623,86.04127273,88.4928811
4403.0,92.07599396254135,92.03606311,91.61528067,89.77010309,90.09619899,88.56623482
4406.0,92.91431372599857,93.1661442,89.74224086,88.13906158,87.20477941,89.14040518
4407.0,87.76669464244105,87.22600151,89.70032494,89.01389108,89.13479181,93.95991348
4408.0,86.32692324885255,85.64593301,87.79736842,90.74851485,91.55232011,92.48985507
4409.0,88.29409094986212,88.06787083,86.29694915,87.89898305,87.8847981,87.95727656
4503.0,88.05314810431562,87.63683194,88.52726098,89.23901136,88.37630427,87.78962859
4601.0,83.07203370127935,82.44994111,83.09728,80.06832061,78.82512648,81.01812552
4602.0,71.21001454923673,70.44093631,64.66782842,61.90897984,54.21142654,63.85563187
4603.01,71.9653481606253,71.06469689,65.53738409,65.12591025,66.25706852,62.77046070000001
4603.02,72.06927835426586,71.08285479999999,67.07919622,66.73073769999999,65.87023767,67.86801948
4604.0,89.16269666766829,89.07324969999999,86.24618182,88.67153729,87.15629454,88.39575114
4605.0,91.57016954355863,91.67711206,88.85553589,88.27616438,87.20453461,82.90230548
4606.0,79.38231776154336,78.6545925,75.68918269,81.03207101,79.76103896,82.76079665
4607.0,68.55548251831738,67.08074534,67.23333333,66.90722126,62.79551321,58.85703971
4610.0,62.00657845597726,60.22900763,57.88566622,60.90263523,59.493975899999995,60.14137931
4701.0,80.80906215213551,80.17241379,78.24206696,74.28072464,80.25081301,83.63333333
4801.0,88.93823728817794,88.43835616,90.93519908,90.72572639,92.32789855,90.92366992
4802.0,91.48122755588969,91.50390625,89.71601686,90.44471243,87.42670753,86.215301
4803.0,91.29003817404087,91.42011834,88.35774947,89.81256490000001,84.04797048,85.36741573
4804.0,87.73217402064597,87.25396522,89.01189306,89.49136829999999,87.12416918,89.44417965
4805.0,86.324694782518,85.76939563,87.35353225,85.90508475,86.81637774,86.14633364
4903.0,90.1404461222871,90.12273524,87.65070822,90.17903137,85.41235955,86.37609209
4904.0,93.31731428282845,93.58799454,90.15977301,86.22592593,89.19309173,87.24226254
4905.0,90.98722717305357,90.90909091,90.17771399,89.07171020000001,88.01240229,88.04482759
4906.0,85.65883681622668,84.94983278,88.15933682,86.08838884,87.08845438,85.73300493
4907.0,82.24158782386854,82.04291045,75.07988506,75.13747209,77.73480988,82.13076636
4908.0,81.8587223767024,81.22901276,80.24838819,79.38211493,79.50993548,80.05003028
4909.01,80.26272188603248,79.56589147,78.26230122,76.87234043,77.42694848,77.40210956
4909.02,87.1383249498833,86.68847509,87.99209413,85.33837953,85.32150313,84.14795993
4910.0,76.9080127826788,75.84448693,76.97543859999999,73.77033353,75.31710794,71.59186731
4911.0,87.80376928135371,87.38738739,89.31996497,86.55522559,83.4860979,78.7590998
4912.0,85.79018212410956,85.65169770000001,81.00147059,81.08595506,81.86536648,86.3838725
4913.0,78.81081455215983,77.69827072,81.4375,82.75962733,74.83959391,72.8667426
4914.0,81.22966792840204,80.71539658,77.59088146,77.12167901,77.47700348,80.76453570000001
5001.0,88.47513730429145,88.08392716,88.35401929,88.97209302,91.96037469,91.30525747
5002.0,89.41339818010488,89.50617284,85.48950166,82.93854595,82.8744186,80.53391635
5003.0,79.68606398350096,79.23211169,72.78670382,76.72379447,78.35641593,73.75974026
5101.0,68.63692759865498,66.82840759,70.63969588,70.01595745,70.93014677,66.98447112
5102.0,82.97547508516459,82.25880201,82.40267229,83.88439462,85.84890017,82.90060852
5103.0,88.4875558085937,88.51451579,84.43227929,81.86130719,82.98960490000002,82.21590654
5201.0,70.59244737301576,68.99055919,72.78787879,68.46720351,68.05088908,65.07333333
5202.0,61.35084139625988,59.47598253,57.70938628,61.46771508,60.02071307,55.85092359
