WARD,PRECINCT,LOCATION,ADD_NUM,STREET_DIR,STREET_NAME_1,STREET_NAME_2,STREET_NAME_3,STREET_NAME_4,STREET_NAME_5
43,47,ELIZABETH WOOD APTS-COMMUNITY RM,1845,N,Larrabee,St,,,
43,48,ALCOTT SCHOOL-AUDITORIUM,2625,N,Orchard,St,,,
43,49,OLD TOWN TRIANGLE ASSOC-SOUTH RM,1763,N,North,Park,Av,,
43,50,CARLING HOTEL-LOUNGE,1512,N,Lasalle,St,,,
43,51,THE CORNERSTONE CTR-LESLIE HALL,1111,N,Wells,St,,,
44,1,HARBOR HSE CONDO-2nd FL LAKEVIEW,3200,N,Lake,Shore,Dr,,
44,2,THE BELMONT APT-1st FL AMERICAN,3170,N,Sheridan,Rd,,,
44,3,3150 CONDO ASSOC-BASEMENT PARTY,3150,N,Lakeshore,Dr,,,
44,4,THE HALLMARK-KELLOGE RM,2960,N,Lakeshore,Dr,,,
44,5,ALDEN LINCOLN PK NRSING HM-CNFRN,504,W,Wellington,Av,,,
44,6,SECOND UNITARIAN CH-PALMER RM,656,W,Barry,Av,,,
44,7,2800 LAKESHORE CONDO-43rd FL PAR,2800,N,Lakeshore,Dr,,,
44,8,BJB PROPERTIES INC-LOBBY,2850,N,Sheridan,Rd,,,
44,9,SHEIL PARK-GYM,3505,N,Southport,Av,,,
44,10,HAWTHORNE SCH-NORTHEAST BSMT,3319,N,Clifton,Av,,,
44,11,SHEIL PARK-GYM,3505,N,Southport,Av,,,
44,12,TEMPLE SHOLOM-BETTE PORT HALL,3480,N,Lakeshore,Dr,,,
44,13,BRIXEN IVY COMMUNITY CTR-BSMT HA,1242,W,Addison,St,,,
44,14,ADOVOCATE IL MASONIC MD CTR-RING,814,W,Nelson,St,,,
44,15,BROADWAY UNITED METH CH-LOBBY,3338,N,Broadway,Av,,,
44,16,BLAINE SCHOOL-1st FL PLAY RM,1420,W,Grace,St,,,
44,17,KENWOOD OF LAKEVIEW-1st LIVING R,3121,N,Sheridan,Rd,,,
44,18,PIANOMAN-1st FL STORE FRONT,3805,N,Clark,St,,,
44,19,NETTELHORST SCH-AUDITORIUM,3252,N,Broadway,Av,,,
44,20,ADOVOCATE IL MASONIC MD CTR-RING,814,W,Nelson,St,,,
44,21,JOHN MERLO LIBRARY-AUDITORIUM,644,W,Belmont,Av,,,
44,22,HAWTHORNE HOUSE-INNER LOBBY,3450,N,Lake,Shore,Dr,,
44,23,BRITTON BUD APTS-DINING RM,501,W,Surf,St,,,
44,24,COMMON WEALTH PLAZA-LOBBY,340,W,Diversey,Pkwy,,,
44,25,BLAINE SCHOOL-1st FL PLAY RM,1420,W,Grace,St,,,
44,26,POLICE STATION-1st FL COMMUNITY,850,W,Addison,St,,,
44,27,"AGASSIZ SCHOOL-GYM, RM 102, AUDI",2851,N,Seminary,Av,,,
44,28,POLICE STATION-1st FL COMMUNITY,850,W,Addison,St,,,
44,29,"AGASSIZ SCHOOL-GYM, RM 102, AUDI",2851,N,Seminary,Av,,,
44,30,JOHN MERLO LIBRARY-AUDITORIUM,644,W,Belmont,Av,,,
44,31,CHGO FIRE STATION-STALL,1052,W,Waveland,Av,,,
44,32,BRIXEN IVY COMMUNITY CTR-BSMT HA,1242,W,Addison,St,,,
44,33,BROADWAY UNITED METH CH-LOBBY,3338,N,Broadway,Av,,,
44,34,WIRTZ REALTY CORP-1st FL LOBBY,2970,N,Sheridan,Rd,,,
44,35,KENWOOD OF LAKEVIEW-1st LIVING R,3121,N,Sheridan,Rd,,,
44,36,POLICE STATION-1st FL COMMUNITY,850,W,Addison,St,,,
44,37,NETTELHORST SCH-AUDITORIUM,3252,N,Broadway,Av,,,
44,38,HAWTHORNE SCH-NORTHEAST BSMT,3319,N,Clifton,Av,,,
44,39,HAWTHORNE SCH-NORTHEAST BSMT,3319,N,Clifton,Av,,,
44,40,"AGASSIZ SCHOOL-GYM, RM 102, AUDI",2851,N,Seminary,Av,,,
44,41,BRITTON BUD APTS-DINING RM,501,W,Surf,St,,,
44,42,HATTIE CALLNER APT-SOCIAL RM,855,W,Aldine,St,,,
44,43,SHEIL PARK-GYM,3505,N,Southport,Av,,,
44,44,BELMONT TOWERS-1st FL LOBBY,510,W,Belmont,Av,,,
44,45,WELLINGTON AVENUE BAPTIST CHURCH,615,W,Wellington,Av,,,
44,46,SHEIL PARK-GYM,3505,N,Southport,Av,,,
44,47,44th WARD YARD-STALL,1501,W,School,St,,,
45,1,MT ZION CHURCH-BASEMENT,3807,N,Lavergne,Av,,,
45,2,MEDITATION CTR OF CHGO- BASEMENT,6224,W,Gunnison,St,,,
45,3,ELSTON AV UNITED METH CH - 1st F,5850,N,Elston,Av,,,
45,4,EDGEBROOK LIBRARY- 2nd FL,5331,W,Devon,Ave,,,
45,5,EDGEBROOK COVENANT 1st FL RM,6355,N,Spokane,Av,,,
45,6,FARNSWORTH SCHOOL - GYM,5414,N,Linder,Av,,,
45,7,FAITH UNITED CH OF CHRIST - BSMT,5051,W,Belle,Plaine,Av,,
45,8,16TH DIST POLICE STATION - 1st F,5151,N,Milwaukee,Av,,,
45,9,GALA BANQUETS - 1st FL RM,5639,N,Milwaukee,Av,,,
45,10,MAYFAIR PARK - 1st FL RM,4550,W,Sunnyside,Av,,,
45,11,GLADSTONE PARK - 1st FL BSMT,5421,N,Menard,Av,,,
45,12,MAYFAIR PARK - 1st FL RM,4550,W,Sunnyside,Av,,,
45,13,NORTHWEST FELLOW SHIP CHURCH - B,6125,W,Foster,Av,,,
45,14,ST EDWARD CHURCH - GYM,4457,N,Lowell,Av,,,
45,15,INT PENTA COSTA LASS CH - BSMT,6200,W,Foster,Av,,,
45,16,MT ZION CHURCH-BASEMENT,3807,N,Lavergne,Av,,,
45,17,FAITH LUTHERAN CHURCH-1st FLOOR,6201,W,Peterson,Av,,,
45,18,COPERRNICUS FOUNDATION- 1st FL,5216,W,Lawrence,Av,,,
45,19,INDIAN RD PARK- 1st FL,6010,W,Matson,Av,,,
45,20,PRUSSING SCHOOL - AUDITORIUM,4650,N,Menard,Av,,,
45,21,INT PENTA COSTA LASS CH - BSMT,6200,W,Foster,Av,,,
45,22,NORTHWEST FELLOW SHIP CHURCH - B,6125,W,Foster,Av,,,
45,23,ROSEDALE PARK - GYM,6312,W,Rosedale,Av,,,
45,24,1st CONG CHURCH OF FOREST GLEN -,5400,N,Lawler,Av,,,
45,25,OUR LADY OF VICTORY SCHOOL- GYM,4434,N,Laramie,Av,,,
45,26,ST JOHN LUTHERAN CHURCH - BASEME,4939,W,Montrose,Av,,,
45,27,HITCH SCHOOL- AUDITORIUM,5625,N,Mc,Vicker,Av,,
45,28,DIS DEN - 1st FL RM,5102,W,Irving,Pk,Rd,,
45,29,JEFFERSON PARK - GYM,4822,N,Long,Ave,,,
45,30,COLLETTIS - 1st FL RM,5707,N,Central,Av,,,
45,31,FAITH UNITED CH OF CHRIST - BSMT,5051,W,Belle,Plaine,Av,,
45,32,GLADSTONE PARK - 1st FL BSMT,5421,N,Menard,Av,,,
45,33,ST TARCISSUS CTR - GYM,5859,N,Moody,Av,,,
45,34,FARNSWORTH SCHOOL - GYM,5414,N,Linder,Av,,,
45,35,BEAUBIEN SCHOOL - BASEMENT,5025,N,Laramie,Av,,,
45,36,1st CONG CHURCH OF FOREST GLEN -,5400,N,Lawler,Av,,,
45,37,TRINITY LUTH CHURCH - 1st FL GYM,5106,N,Lacrosse,Av,,,
45,38,BEAUBIEN SCHOOL - BASEMENT,5025,N,Laramie,Av,,,
45,39,EDEN UNITED EVANGELIEAL LUTH CH,5051,W,Gunnison,St,,,
45,40,ARLINGTON GLASS & MIRROR - 1ST F,4547,N,Milwaukee,Av,,,
45,41,TRINITY LUTH CHURCH - 1st FL GYM,5106,N,Lacrosse,Av,,,
45,42,AMERCIAN LIMB ORTHO CO - LOBBY 5,800,W,Higgins,Av,,,
45,43,ST CONSTANCE SCHOOL- 1st FL CAFE,5864,W,Ainslie,St,,,
45,44,COLLETTIS - 1st FL RM,5707,N,Central,Av,,,
45,45,CHRIST CHURCH OF CHICAGO - BSMT,5857,W,Giddings,St,,,
45,46,WILSON PARK DIST - 1st FL RM,4630,N,Milwaukee,Av,,,
45,47,OUR LADY OF VICTORY SCHOOL- GYM,4434,N,Laramie,Av,,,
45,48,LIVING WITNESS CHURCH - FELLOW S,5155,W,Berteau,St,,,
45,49,N W BIBLE CHURCH - BSMT,5530,N,Long,Av,,,
45,50,ST CONSTANCE SCHOOL- 1st FL CAFE,5864,W,Ainslie,St,,,
45,51,ROSEDALE PARK - GYM,6312,W,Rosedale,Av,,,
45,52,ROSEDALE PARK - GYM,6312,W,Rosedale,Av,,,
45,53,ST CONSTANCE SCHOOL- 1st FL CAFE,5864,W,Ainslie,St,,,
46,1,IMPERIAL TOWERS CONDO-LOBBY,4250,N,Marine,Dr,,,
46,2,ST AUGUSTINE COLLEGE-ST AUGUSTIN,1333,W,Argyle,St,,,
46,3,LAKEVIEW EAST COOPERTIVE-1 st CO,707,W,Waveland,Av,,,
46,4,PEOPLES CH-4th FL THEATER,941,W,Lawrence,Av,,,
46,5,GILL PARK-ARTS/CRAFT RM,833,W,Sheridan,Rd,,,
46,6,UNITED WINTHROP TOWERS-COMMUNITY,4848,N,Winthrop,Av,,,
46,7,AMERICAN ISLAMIC COLLEGE-RM 118A,640,W,Irving,Park,Rd,,
46,8,ELLA FLAGG YOUNG APTS-1st FL COM,4645,N,Sheridan,Rd,,,
46,9,UPTOWN BRANCH LIB-COMMUNITY RM,929,W,Buena,Av,,,
46,10,RUTH SHRIMAN HOUSE-1st FL COMMUN,4040,N,Sheridan,Rd,,,
46,11,BRENEMANN SCHOOL-TEACHERS LOUNGE,4251,N,Clarendon,Av,,,
46,12,STOCKTON SCHOOL-1st FL AUDITORIU,4420,N,Beacon,Av,,,
46,13,NEW YORK PRIVATE RESIDENCE-OUTER,3660,N,Lake,Shore,Dr,,
46,14,ST AUGUSTINE COLLEGE-ST AUGUSTIN,1333,W,Argyle,St,,,
46,15,LAKE PARK PLAZA CONDO-1st FL LOB,3930,N,Pine,Grove,Av,,
46,16,MARIAM APTS-1st FL COMMUNITY RM,4707,N,Malden,St,,,
46,17,3900 LAKESHORE CONDO-1st FL INNE,3900,N,Lakeshore,Dr,,,
46,18,GRACE ST TOWERS-1st FL COMMUNITY,635,W,Grace,St,,,
46,19,ST AUGUSTINE COLLEGE-ST AUGUSTIN,1333,W,Argyle,St,,,
46,20,CLARENDON PARK-1st FL GAME RM,4501,N,Clarendon,Av,,,
46,21,ST AUGUSTINE COLLEGE-ST AUGUSTIN,1333,W,Argyle,St,,,
46,22,FRIENDLY TOWERS-MOMS CO OP RM,920,W,Wilson,Av,,,
46,23,LAKEVIEW TOWER APTS-COMMUNITY RM,4550,N,Clarendon,Av,,,
46,24,LAKEVIEW EAST COOPERTIVE-1 st CO,707,W,Waveland,Av,,,
46,25,SHERWAY TOWERS-RECREATION RM,4225,N,Sheridan,Rd,,,
46,26,UPLIFT COMMUNITY HIGH SCH-1st FL,900,W,Wilson,Av,,,
46,27,RUTH SHRIMAN HOUSE-1st FL COMMUN,4040,N,Sheridan,Rd,,,
46,28,PARK PLACE TOWER CONDO-INNER LOB,655,W,Irving,Park,Av,,
46,29,3600 LAKE SHORE CONDO-MEETING RM,3600,N,Lake,Shore,Dr,,
46,30,3950 LAKE SHORE DR-1st FL LOBBY,3950,N,Lake,Shore,Dr,,
46,31,TEMPLE SHOLOM-BETTE PORT HALL,3480,N,Lakeshore,Dr,,,
46,32,TRUMAN COLLEGE-1st FL FRONT LOBB,1145,W,Wilson,Av,,,
46,33,THE CARLTON HLTH & REH CTR-1st F,725,W,Montrose,Av,,,
46,34,820 BELLE PLAINE APTS-COMMUNITY,820,W,Belle,Plaine,Av,,
46,35,TRUMAN COLLEGE-1st FL FRONT LOBB,1145,W,Wilson,Av,,,
46,36,3550 LAKE SHORE DR CONDO-1st FL,3550,N,Lake,Shore,Dr,,
46,37,MARIAM APTS-1st FL COMMUNITY RM,4707,N,Malden,St,,,
46,38,EAST WOOD TOWER-COMMUNITY RM,4640,N,Sheridan,Rd,,,
46,39,AMERICAN ISLAMIC COLLEGE-RM 118A,640,W,Irving,Park,Rd,,
46,40,WHITECHAPLE APTS-1st FL LOBBY,4910,N,Sheridan,Rd,,,
46,41,PEOPLES CH-4th FL THEATER,941,W,Lawrence,Av,,,
46,42,TRUMAN COLLEGE-1st FL FRONT LOBB,1145,W,Wilson,Av,,,
46,43,TEMPLE SHOLOM-BETTE PORT HALL,3480,N,Lakeshore,Dr,,,
46,44,GILL PK COOPERATIVE-HOSPITALITY,810,W,Grace,Av,,,
46,45,AMERICAN ISLAMIC COLLEGE-RM 118A,640,W,Irving,Park,Rd,,
47,1,GATEWAY TO LEARNING-GYM,4925,N,Lincoln,Av,,,
47,2,ST BENEDICT PARISH-LIBRARY,3919,N,Bell,St,,,
47,3,THE MARTHA WASHINGTON APTS-CMTY,2324,W,Irving,Park,Rd,,
47,4,CHGO FIRE STATION-BAY AREA,3801,N,Damen,Av,,,
47,5,PHILADELPHIA ROMANIAN CH-HALL,1713,W,Sunnyside,Av,,,
47,6,CONCORDIA LUTHERAN CH-GYMNASIUM,3855,N,Seeley,Av,,,
47,7,ADDISON COMMUNITY CH-BSMNT,2132,W,Addison,St,,,
47,8,TATTLER POST AMER LGN 973-HALL,4355,N,Western,Av,,,
47,9,REVERE PARK-AUDITORIUM,2509,W,Irving,Park,Rd,,
47,10,RAVENSWOOD UNTD CH-GYM,2050,W,Pensacola,Av,,,
47,11,CHAPPELL SCH-GYMNASIUM,2135,W,Foster,St,,,
47,12,SILVIES PLACE-HALL,1900,W,Irving,Park,Rd,,
47,13,WATERS SCHOOL-GYM,4540,N,Campbell,Ave,,,
47,14,QUEEN OF ANGELS CH-VOSS HALL,4412,N,Western,Av,,,
47,15,LUTHER MEMORIAL CH-BASEMENT,2500,W,Wilson,Av,,,
47,16,QUEEN OF ANGELS CH-VOSS HALL,4412,N,Western,Av,,,
47,17,REVERE PARK-AUDITORIUM,2509,W,Irving,Park,Rd,,
47,18,GERMAN SCHOOL OF CHGO - OFFICE R,1447,W,Montrose,Av,,,
47,19,ST MATTHIAS SCH-GYM,4910,N,Claremont,Av,,,
47,20,ST MATTHIAS SCH-GYM,4910,N,Claremont,Av,,,
47,21,LUTHER MEMORIAL CH-BASEMENT,2500,W,Wilson,Av,,,
47,22,DEPT ON AGING-123 ROOM,2019,W,Lawrence,Av,,,
47,23,AMUNDSEN HIGH-BACK OF AUDITORIUM,5110,N,Damen,Av,,,
47,24,LAKE VIEW HIGH SCH-HALLWAY,4015,N,Ashland,Av,,,
47,25,COURTENAY SCHOOL-GYMNASIUM,1726,W,Berteau,Av,,,
47,26,MCPHERSON SCHOOL-AUDITORIUM,4728,N,Wolcott,Av,,,
47,27,CORK LOUNGE-FRONT OF BAR,1822,W,Addison,Av,,,
47,28,RAVENSWOOD UNTD CH-GYM,2050,W,Pensacola,Av,,,
47,29,CONCORDIA LUTHERAN CH-GYMNASIUM,3855,N,Seeley,Av,,,
47,30,BETHANY METH HOME-LOUNGE & HALLW,4950,N,Ashland,Av,,,
47,31,CHASE PARK-1st FL ROOM,4701,N,Ashland,Av,,,
47,32,BETHANY METH HOME-LOUNGE & HALLW,4950,N,Ashland,Av,,,
47,33,BERRY MEMORIAL UNTD METH CH-GYM,4754,N,Leavitt,St,,,
47,34,AMERICAN INDIAN CENTER-1st FLOOR,1630,W,Wilson,Av,,,
47,35,COONLEY SCHOOL-GYM,4046,N,Leavitt,St,,,
47,36,DEPT ON AGING-123 ROOM,2019,W,Lawrence,Av,,,
47,37,PILGRIM LUTH CH-BASEMENT,4300,N,Winchester,Av,,,
47,38,DEPT ON AGING-123 ROOM,2019,W,Lawrence,Av,,,
47,39,RAVENSWOOD ELEM SCH-MULTI-PURPOS,4332,N,Paulina,St,,,
47,40,D A N K HAUS-2nd FL HALL,4740,N,Western,Av,,,
47,41,FIRST SPANISH CHRISTIAN CH-BSMT,1507,W,Sunnyside,Av,,,
47,42,WELLES PARK-GAME ROOM,2333,W,Sunnyside,Av,,,
47,43,RESURRECTION COVENANT CH-BSMT,3901,N,Marshfield,Av,,,
47,44,CLARK & IRVING SR HSNG-COMMUNITY,3940,N,Clark,St,,,
47,45,CONRAD SULZER LI-AUDITORIUM,4455,N,Lincoln,Av,,,
47,46,AUDUBON SCH-FIELDHOUSE & CLASSRO,3500,N,Hoyne,Av,,,
47,47,AUDUBON SCH-FIELDHOUSE & CLASSRO,3500,N,Hoyne,Av,,,
47,48,SILENT COOPERATIVE-COMMUNITY RM,2500,W,Belmont,Av,,,
47,49,BELL SCHOOL-AUDITORIUM,3730,N,Oakley,Av,,,
47,50,RESURRECTION COVENANT CH-BSMT,3901,N,Marshfield,Av,,,
48,1,SENN METRO ACADEMY-RM 166,5900,N,Glenwood,Av,,,
48,2,GRANVILLE BEACH CONDO-LOBBY,6171,N,Sheridan,Rd,,,
48,3,THE BRYN MAWR-1st FL LOBBY,5550,N,Kenmore,Av,,,
48,4,MARINE DRIVE CONDO-MARINE RM,5040,N,Marine,Dr,,,
48,5,EDGEWATER BEACH APT-FITNESS ROOM,5555,N,Sheridan,Rd,,,
48,6,PINES OF EDGEWATER-1st FL COMMUN,5439,N,Kenmore,Av,,,
48,7,PEIRCE SCHOOL-GYM,1423,W,Bryn,Mawr,Av,,
48,8,EMANUEL CNGRGTN-1st FL LEDERER H,5959,N,Sheridan,Rd,,,
48,9,PARK TOWERS CONDO-LOBBY,5415,N,Sheridan,Rd,,,
48,10,SWEDISH AMERICAN MUSEUM-1st FL G,5211,N,Clark,St,,,
48,11,NORTHSHORE BAPT CH-HOWELL HALL,5244,N,Lakewood,Av,,,
48,12,KENMORE PLAZA/HABITAT CO-COMMUNI,5225,N,Kenmore,Av,,,
48,13,EMANUEL CNGRGTN-1st FL LEDERER H,5959,N,Sheridan,Rd,,,
48,14,KENMORE PLAZA/HABITAT CO-COMMUNI,5225,N,Kenmore,Av,,,
48,15,SOVEREIGN-1st FL LOBBY,1040,W,Granville,Av,,,
48,16,FISHER APTS-1st FL LUNCHROOM,5821,N,Broadway,St,,,
48,17,McCUTCHEON SCHOOL-NORTH FOYER,4865,N,Sheridan,Rd,,,
48,18,SWIFT SCHOOL-ASSEMBLY HALL,5900,N,Winthrop,Av,,,
48,19,ST ITA HALL JUBLIEE-BASEMENT HAL,5500,N,Broadway,St,,,
48,20,NORTHSHORE BAPT CH-HOWELL HALL,5244,N,Lakewood,Av,,,
48,21,DELMAR APTS-LL LOUNGE RM,5040,N,Winthrop,Av,,,
48,22,MALIBU EAST CONDO-LOBBY,6033,N,Sheridan,Rd,,,
48,23,5100 MARINE DR CONDO ASSOC-1st F,5100,N,Marine,Dr,,,
48,24,MARGATE PARK-CLUB RM #1,4921,N,Marine,Dr,,,
48,25,CASTLEMAN APTS-1st FL REC RM,4945,N,Sheridan,Rd,,,
48,26,HOLLYWOOD HOUSE-DINING RM,5700,N,Sheridan,Rd,,,
48,27,HOLLYWOOD HOUSE-DINING RM,5700,N,Sheridan,Rd,,,
48,28,EDGEWATER PLZ CONDO-LOBBY,5455,N,Sheridan,Rd,,,
48,29,BREAKERS AT EDGEWATER BCH-LOBBY,5333,N,Sheridan,Rd,,,
48,30,BROADWAY ARMORY PK-MULTI-PURPOSE,5917,N,Broadway,St,,,
48,31,PINES/EDGEWATER PHASE II-1st FL,5940,N,Winthrop,Av,,,
48,32,METROPOLIS COFFEE CO-COFFEE SHOP,1039,W,Granville,Av,,,
48,33,MALIBU CONDO-LOBBY,6007,N,Sheridan,Rd,,,
48,34,ALDEN LAKELAND-LL NORTH SHORE RM,820,W,Lawrence,Av,,,
48,35,BEZAZIAN LIBRARY-AUDITORIUM,1226,W,Ainslie,St,,,
48,36,5445 EDGEWATER PLZ CONDO-1st FL,5445,N,Sheridan,Rd,,,
48,37,PEIRCE SCHOOL-GYM,1423,W,Bryn,Mawr,Av,,
48,38,IMMANEL LUTH CHURCH-CORRIDOR,1500,W,Elmadale,Av,,,
48,39,HOLLYWOOD TOWERS-PARTY RM,5701,N,Sheridan,Rd,,,
48,40,BERGER PARK-LIVING ROOM,6205,N,Sheridan,Rd,,,
48,41,SWIFT SCHOOL-ASSEMBLY HALL,5900,N,Winthrop,Av,,,
48,42,SENN METRO ACADEMY-RM 166,5900,N,Glenwood,Av,,,
48,43,PHILADELPHIA CHURCH-ACTIVITY RM,5447,N,Clark,St,,,
48,44,PEIRCE SCHOOL-GYM,1423,W,Bryn,Mawr,Av,,
48,45,PINES/EDGEWATER APTS-1st FL LOBB,5220,N,Kenmore,Av,,,
48,46,EDGEWATER PRESBYTERIAN CH-1st FL,1020,W,Bryn,Mawr,Av,,
48,47,CH OF ATONEMENT EPISCOPAL-DINING,5749,N,Kenmore,Av,,,
48,48,BROADWAY ARMORY PK-MULTI-PURPOSE,5917,N,Broadway,St,,,
48,49,WINWOOD APTS-COMMUNITY RM,1406,W,Winona,St,,,
48,50,GRANVILLE METHODIST CH-BSMT HALL,1307,W,Granville,Av,,,
48,51,GRANVILLE METHODIST CH-BSMT HALL,1307,W,Granville,Av,,,
48,52,SENN METRO ACADEMY-RM 166,5900,N,Glenwood,Av,,,
49,1,GALE SCHOOL-FOYER,7650,N,Marshfield,Av,,,
49,2,SHORELINE TOWERS CONDO-LOBBY,6301,N,Sheridan,Rd,,,
49,3,ETHIOPIAN CMTY ASSOC OF CHGO-1st,1730,W,Greenleaf,Av,,,
49,4,ROGERS PK LIBRARY-COMMUNITY RM,6907,N,Clark,St,,,
49,5,JAMES SNEIDE APTS-COMMUNITY RM,7450,N,Rogers,Av,,,
49,6,GALE SCHOOL-ASSEMBLEY HALL,1619,W,Jonquil,Ter,,,
49,7,CENTENNIAL CENTRE-BREMNAR LOUNGE,1125,W,Loyola,Av,,,
49,8,POTTAAWATOMIE PARK-CLUB RM,7340,N,Rogers,Av,,,
49,9,THE SEVILLE APTS-1st FL LOBBY,1263,W,Pratt,Av,,,
49,10,PASCHEN PARK-ALL PURPOSE RM,1932,W,Lunt,Av,,,
49,11,TOUHY PARK-GAME RM,7348,N,Paulina,St,,,
49,12,TOUHY PARK-GAME RM,7348,N,Paulina,St,,,
49,13,PASCHEN PARK-ALL PURPOSE RM,1932,W,Lunt,Av,,,
49,14,LOYOLA PARK-GYM,1230,W,Greenleaf,Av,,,
49,15,POTTAAWATOMIE PARK-CLUB RM,7340,N,Rogers,Av,,,
49,16,ALDEN VILLAGE NORTH-PATIO RM,7464,N,Sheridan,Rd,,,
49,17,FORDHAM HALL-1st FL LOBBY,6455,N,Sheridan,Rd,,,
49,18,ROGERS PK LIBRARY-COMMUNITY RM,6907,N,Clark,St,,,
49,19,JORDAN COMMUNITY SCH-TEACHERS LO,7414,N,Wolcott,Av,,,
49,20,ALDEN VILLAGE NORTH-PATIO RM,7464,N,Sheridan,Rd,,,
49,21,ST MARGARET MARY CTR-MEETING RM,7341,N,Claremont,Av,,,
49,22,HOLY APOSTOLIS CATHOLIC ASSYR CH,7201,N,Ashland,Av,,,
49,23,ROGERS PK LIBRARY-COMMUNITY RM,6907,N,Clark,St,,,
49,24,ST SCHOLASTICA ACDMY-FOYER,7416,N,Ridge,Blv,,,
49,25,LOYOLA PARK-GYM,1230,W,Greenleaf,Av,,,
49,26,MORNING SIDE CT-ARTS & CRAFTS RM,1250,W,Morse,Av,,,
49,27,LOYOLA PARK-GYM,1230,W,Greenleaf,Av,,,
49,28,ST MARGARET MARY CTR-MEETING RM,7341,N,Claremont,Av,,,
49,29,LEONAS RESTARANT-DINING RM,6935,N,Sheridan,Rd,,,
49,30,GALE SCHOOL-ASSEMBLEY HALL,1619,W,Jonquil,Ter,,,
49,31,FIELD SCHOOL-L L FOYER,7019,N,Ashland,Av,,,
49,32,HOLY APOSTOLIS CATHOLIC ASSYR CH,7201,N,Ashland,Av,,,
49,33,HOLY APOSTOLIS CATHOLIC ASSYR CH,7201,N,Ashland,Av,,,
49,34,WILLY WHITE CMTY CENTER-CLUB RM,1610,W,Howard,St,,,
49,35,WATERFORD NRSNG & REHAB CTR-L L,7445,N,Sheridan,Rd,,,
49,36,ASTOR HOUSE-LOUNGE RM,1246,W,Pratt,Av,,,
49,37,A M REALTY GROUP BLDG-LOBBY RM,6748,N,Ashland,Av,,,
49,38,NEW FIELD SCHOOL-EAST CORRIDOR,1707,W,Morse,Av,,,
50,1,TEMPLE MENORAH-1st FL RM #3,2800,W,Sherwin,Av,,,
50,2,LUBAVITCH CHABAD OF IL-SOCIAL RM,2833,W,Howard,St,,,
50,3,LUBAVITCH CHABAD OF IL-SOCIAL RM,2833,W,Howard,St,,,
50,4,PHILLIP ROGERS SCH-ASSEMBLY HALL,7345,N,Washtenaw,Av,,,
50,5,BERNARD HORWICH JEWISH CTR-RM 5,3003,W,Touhy,Av,,,
50,6,GLENCREST NURSING CTR-LL DINING,2451,W,Touhy,Av,,,
50,7,GRORGE ARMSTRONG SCH-RESOURCE RT,2110,W,Greenleaf,Av,,,
50,8,NAPLETON NORTHWESTERN-SHOWROOM,5950,N,Western,Av,,,
50,9,PETER ANTON HALL-1st FL HALL,7436,N,Western,Av,,,
50,10,CROATIAN CULTURAL CTR-1st FL HAL,2845,W,Devon,Av,,,
50,11,IDA CROWN JEWISH ACDMY-L L GYM,2828,W,Pratt,Av,,,
50,12,WINSTON TOWER #3-RECREATION RM,7061,N,Kedzie,Av,,,
50,13,WARREN PARK-ART & PRE SCH RM,6601,N,Western,Av,,,
50,14,WINSTON TOWER #2-RECREATION RM,6833,N,Kedzie,Av,,,
50,15,INDIAN BOUNDRY PK-1st ALL PURPOS,2500,W,Lunt,Av,,,
50,16,WINSTON TOWERS 5-RECREATION ROOM,7141,N,Kedzie,Av,,,
50,17,CLINTON SCHOOL-1st FL M P RM,6131,N,California,Av,,,
50,18,BUCKINGHAM PAVILLION NRSNG HM-BS,2625,W,Touhy,Av,,,
50,19,NORTH TOWN BRANCH LIBRARY-,6435,N,California,Av,,,
50,20,BOONE SCHOOL-1st FL GYM,6710,N,Washtenaw,Av,,,
50,21,BOONE SCHOOL-1st FL GYM,6710,N,Washtenaw,Av,,,
50,22,WARREN PARK-ART & PRE SCH RM,6601,N,Western,Av,,,
50,23,LUXOR CAFE-FRONT/STORE,3109,W,Devon,Av,,,
50,24,WEST RIDGE SR APTS-1st FL CMTY R,6142,N,California,Av,,,
50,25,PIRCHEI CENTER-1st FL FRONT OFFI,3540,W,Peterson,Av,,,
50,26,CROATIAN CULTURAL CTR-1st FL HAL,2845,W,Devon,Av,,,
50,27,WINSTON TOWER #1CONDO-1st FL REC,6933,N,Kedzie,Av,,,
50,28,DANIEL HUDSON BURNHAM APTS-SOCIA,1930,W,Loyola,Av,,,
50,29,CLINTON SCHOOL-1st FL M P RM,6131,N,California,Av,,,
50,30,BOONE SCHOOL-1st FL GYM,6710,N,Washtenaw,Av,,,
50,31,PK PLZ RETIREMENT CTR-2nd FL SYN,6840,N,Sacramento,Av,,,
50,32,COSMOS PRESS-OFFICE SPACE,2235,W,Devon,Av,,,
50,33,CROATIAN CULTURAL CTR-1st FL HAL,2845,W,Devon,Av,,,
50,34,EMMERSON PARK-CLUB RM,1820,W,Granville,Av,,,
50,35,GRORGE ARMSTRONG SCH-RESOURCE RT,2110,W,Greenleaf,Av,,,
50,36,CONGR KINS OF ROGERS PK-SOCIAL H,2800,W,North,Shore,Av,,
50,37,WEST RIDGE UNTD METH CH-GRIMES H,2301,W,Lunt,Av,,,
50,38,WINSTON TOWER #4-RECREATION RM,7033,N,Kedzie,Av,,,
50,39,LUXOR CAFE-FRONT/STORE,3109,W,Devon,Av,,,
