GEO.id,GEO.id2,GEO.display-label,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois",5607,16.40602786,3517,423,2238,425,16,17,16,23,670,181,577,161
1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois",5608,10.53759894,6064,497,4595,582,0,15,25,20,805,185,639,302
1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois",5609,3.96929414,5341,384,4553,334,0,15,13,18,563,148,212,153
1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois",5610,1.688163885,5272,349,4633,370,53,59,0,15,497,184,89,75
1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois",5611,5.703690623,5663,320,4577,325,0,15,0,15,763,195,323,138
1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois",5701,32.74050121,1237,214,652,133,0,11,3,5,177,76,405,173
1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois",5702,28.72628726,1845,262,1033,195,30,21,9,12,243,80,530,166
1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois",5703,25.6453235,5966,606,3652,461,23,28,2,8,759,184,1530,346
1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois",5704,24.46633826,1827,339,1071,229,13,21,13,14,283,117,447,158
1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois",5705,24.93796526,2418,274,1391,237,11,17,52,39,361,96,603,149
1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois",5801,30.89056852,3043,251,1552,225,26,24,5,8,520,112,940,174
1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois",5802,23.31125828,3020,517,1781,357,0,11,58,47,477,133,704,277
1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois",5803,32.29735405,2381,303,1156,205,17,9,17,19,422,122,769,216
1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois",5804,25.1019368,3924,417,2242,343,7,12,46,51,644,166,985,196
1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",5805.01,36.87352994,5527,552,2824,426,30,43,70,53,565,175,2038,432
1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois",5805.02,31.16078137,5324,614,2761,455,31,37,0,15,873,239,1659,313
1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois",5806,31.39638834,5593,698,2870,456,29,36,12,19,926,194,1756,410
1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois",5807,28.02558216,6098,585,3432,439,31,35,70,51,856,227,1709,387
1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois",5808,38.56988082,1846,295,927,211,10,15,0,11,197,74,712,177
1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois",5905,20.88036117,1772,178,975,157,0,11,23,28,404,84,370,95
1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois",5906,16.80455016,3868,434,2647,371,68,81,13,20,490,136,650,251
1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois",5907,18.30143541,3344,348,2100,276,0,11,55,47,577,146,612,167
1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois",6004,22.56794013,5078,447,2737,418,0,15,47,48,1148,277,1146,313
1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois",6006,26.70512385,2947,329,1692,318,23,27,18,22,427,109,787,227
1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois",6007,11.46983857,2354,286,1547,270,0,11,0,11,537,129,270,110
1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois",6009,12.50669523,3734,525,2710,464,0,11,10,15,547,186,467,216
1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois",6103,28.89720899,5876,649,3468,532,137,152,15,17,558,169,1698,373
1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois",6104,34.95098039,2040,289,1145,201,8,12,21,25,153,59,713,173
1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois",6108,0.309023486,1618,242,1577,246,15,22,0,11,21,15,5,7
1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois",6110,16.75617615,931,184,704,163,8,12,12,18,51,33,156,63
1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois",6111,40.06024096,2324,364,1151,217,47,69,11,16,184,84,931,223
1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois",6112,29.83606557,2440,325,1337,249,42,37,1,3,332,232,728,199
1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois",6113,44.34137291,2695,398,1265,256,18,22,0,11,217,89,1195,227
1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois",6114,34.65491924,3405,478,1847,407,33,52,0,11,345,162,1180,237
1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois",6115,37.36047275,3046,500,1634,371,4,10,21,32,249,81,1138,254
1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois",6116,12.03241895,1604,560,1322,541,18,28,0,11,71,64,193,114
1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois",6117,16.49565904,1267,291,1012,255,5,9,18,19,23,22,209,89
1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois",6118,23.78506519,2531,463,1898,325,15,24,0,11,16,27,602,280
1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois",6119,6.515151515,1980,295,1812,281,22,34,0,11,17,18,129,96
1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois",6120,2.356020942,1528,319,1484,298,0,11,0,11,8,13,36,60
1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois",6121,3.019213175,1093,171,1052,171,0,11,0,11,8,13,33,51
1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois",6201,25.13032146,4604,438,2492,345,81,77,74,82,800,169,1157,296
1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois",6202,27.99171843,2415,236,1265,203,0,11,0,11,474,109,676,332
1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois",6203,16.64631665,7371,584,4820,555,71,48,58,68,1195,306,1227,298
1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois",6204,24.19825073,4802,503,2676,361,0,11,11,17,953,255,1162,285
1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois",6301,35.02392344,1045,178,550,151,4,6,0,11,125,73,366,128
1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois",6302,25.86780789,2103,218,1154,184,67,79,5,8,333,114,544,122
1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois",6303,33.19429962,5754,593,3044,368,59,48,0,15,741,210,1910,433
1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois",6304,37.57058256,7261,736,3820,533,0,15,15,25,698,150,2728,412
1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois",6305,36.95550351,6405,648,3262,428,188,210,18,27,570,192,2367,524
1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois",6308,32.04362503,7702,638,4276,462,10,16,50,53,898,188,2468,463
1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois",6309,32.31718721,5347,534,2815,458,99,89,7,16,698,189,1728,397
1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois",6401,20.19374069,1342,188,880,182,6,11,8,13,177,65,271,116
1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois",6403,6.454830436,7018,471,5886,539,128,143,14,24,537,236,453,240
1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois",6404,4.844200052,3819,251,3184,272,11,18,0,11,439,152,185,130
1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois",6405,6.757155503,3389,324,2804,329,34,30,17,18,305,117,229,146
1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois",6406,15.11948529,4352,484,3107,429,68,70,17,21,502,245,658,291
1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois",6407,15.74045328,3221,214,2264,236,0,11,0,11,450,141,507,184
1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois",6408,14.99176277,1821,262,1359,189,20,21,0,11,169,59,273,152
1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois",6501,27.88482835,4515,589,2612,526,33,53,3,6,608,206,1259,338
1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois",6502,17.41800601,7653,731,4773,621,142,185,24,36,1381,346,1333,348
1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois",6503.01,20.55881338,5798,454,3830,432,76,81,0,15,700,201,1192,385
1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois",6503.02,23.71108949,4112,354,2476,336,59,57,0,11,602,187,975,231
1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois",6504,26.49429658,6575,617,3832,442,106,64,40,59,855,200,1742,422
1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois",6505,17.67578125,4096,448,2790,306,36,42,10,13,536,181,724,282
1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois",6603.01,25.9054326,1988,276,1368,240,0,11,0,11,105,62,515,208
1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois",6603.02,33.11965812,5616,637,2979,477,170,132,31,35,576,216,1860,361
1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois",6604,30.56872038,6330,587,3591,447,0,15,17,27,787,242,1935,311
1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois",6605,32.37934905,5346,630,2932,383,7,11,44,56,632,168,1731,464
1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois",6606,11.56136288,6046,541,5034,510,0,15,25,35,288,146,699,231
1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois",6607,0.625521268,2398,252,2308,248,11,25,0,11,64,75,15,24
1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois",6608,19.16376307,5740,741,4302,603,23,35,38,59,277,129,1100,381
1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois",6609,3.004780332,4393,561,4159,552,0,11,0,11,102,49,132,122
1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois",6610,4.435557171,5501,572,5152,510,0,15,0,15,105,70,244,273
1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois",6611,12.56961018,6285,541,4825,542,45,43,101,75,524,145,790,225
1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois",6701,0.830188679,1325,290,1294,289,0,11,6,11,14,18,11,16
1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois",6702,5.727376861,873,244,823,239,0,11,0,11,0,11,50,42
1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois",6703,2.830974188,1201,308,1167,291,0,11,0,11,0,11,34,54
1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois",6704,4.579673777,1594,257,1515,248,0,11,0,11,6,12,73,66
1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois",6705,7.276119403,1072,178,959,166,8,13,16,21,11,12,78,68
1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois",6706,4.383561644,1460,283,1396,263,0,11,0,11,0,11,64,100
1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois",6707,0.805860806,1365,258,1329,252,11,18,0,11,14,23,11,16
1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois",6708,1.078320091,1762,293,1712,300,0,11,0,11,31,43,19,26
1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois",6709,0,1506,328,1498,328,0,11,0,11,8,11,0,11
1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois",6711,1.035196687,1449,289,1413,285,0,11,0,11,21,29,15,22
1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois",6712,0,1064,215,1064,215,0,11,0,11,0,11,0,11
1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois",6713,1.6008004,1999,351,1957,328,0,11,0,11,10,16,32,38
1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois",6714,0.936639118,1815,205,1775,213,23,31,0,11,0,11,17,24
1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois",6715,4.415670651,3012,386,2840,379,15,21,0,11,24,25,133,82
1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois",6716,3.15270936,2030,338,1943,313,0,11,5,9,18,21,64,70
1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois",6718,2.380952381,1260,267,1222,258,0,11,0,11,8,14,30,47
1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois",6719,0,1195,198,1195,198,0,11,0,11,0,11,0,11
1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois",6720,0.597713098,3848,655,3817,664,0,11,0,11,8,12,23,37
1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois",6805,0.470957614,1274,172,1254,170,0,11,7,12,7,11,6,10
1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois",6806,2.008310249,1444,285,1395,286,0,11,20,19,0,11,29,44
1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois",6809,1.69332079,3189,431,3127,430,0,11,0,11,8,13,54,47
1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois",6810,0,3079,557,3006,564,0,11,0,11,73,88,0,11
1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois",6811,0.728013978,3434,526,3408,526,0,11,0,11,1,3,25,22
1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois",6812,0.94378334,2437,361,2392,349,12,18,0,11,10,16,23,37
1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois",6813,3.592017738,2255,281,2111,282,0,11,0,11,63,53,81,87
1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois",6814,0.68597561,2624,430,2606,432,0,11,0,11,0,11,18,31
1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois",6903,0,2437,370,2434,370,0,11,0,11,3,6,0,11
1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois",6904,0,3654,478,3576,475,0,11,0,11,78,63,0,11
1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois",6905,0,778,209,774,211,0,11,0,11,4,7,0,11
1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois",6909,0.22568269,4431,657,4384,655,0,11,0,11,37,29,10,15
1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois",6910,2.270103886,2599,362,2520,362,0,11,0,11,20,26,59,83
1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois",6911,0,3261,479,3212,482,0,11,33,51,16,22,0,11
1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois",6912,0.225515464,3104,517,3087,518,0,11,0,11,10,18,7,13
1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",6913,2.144469526,2658,341,2515,311,0,11,0,11,86,83,57,51
1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",6914,0,2720,370,2707,369,0,11,0,11,13,23,0,11
1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois",6915,0.439802089,1819,244,1792,243,0,11,11,18,8,13,8,12
1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois",7001,6.411837238,3244,449,2898,358,0,11,22,31,116,87,208,150
1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois",7002,19.26308032,6785,564,4662,391,6,11,30,50,780,170,1307,316
1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois",7003.01,15.1520078,6151,432,4411,418,31,36,6,10,771,202,932,265
1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois",7003.02,10.89574708,5314,381,3897,314,20,23,59,66,759,188,579,212
1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois",7004.01,4.61563465,6153,459,5409,482,42,43,9,14,409,129,284,121
1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois",7004.02,6.226145038,4192,426,3669,425,0,11,35,38,227,162,261,115
1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois",7005.01,2.399690363,7751,731,7452,762,0,15,0,15,113,101,186,187
1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois",7005.02,2.340290955,3162,448,2991,471,0,11,23,33,74,90,74,82
1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois",7101,1.395348837,1290,259,1267,249,0,11,0,11,5,8,18,25
1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois",7102,0,5397,589,5387,590,10,15,0,15,0,15,0,15
1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois",7103,1.614142967,1301,171,1280,177,0,11,0,11,0,11,21,33
1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois",7104,0.956840391,4912,607,4738,595,0,11,0,11,127,147,47,49
1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois",7105,0.43202033,3935,440,3913,440,0,11,5,9,0,11,17,25
1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois",7106,0,1884,253,1858,261,0,11,0,11,26,26,0,11
1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois",7107,1.056205206,2651,345,2612,348,0,11,0,11,11,15,28,41
1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois",7108,0.440528634,4767,639,4746,638,0,11,0,11,0,11,21,35
1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois",7109,0,2380,251,2345,260,0,11,0,11,35,31,0,11
1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois",7110,1.268633048,3153,354,3109,357,0,11,0,11,4,8,40,47
1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois",7111,0,2658,328,2598,320,0,11,0,11,60,77,0,11
1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois",7112,0,5021,340,5002,339,0,15,0,15,19,21,0,15
1400000US17031711300,17031711300,"Census Tract 7113, Cook County, Illinois",7113,1.1898017,1765,271,1730,272,0,11,0,11,14,15,21,25
1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",7114,0.255754476,2346,235,2284,257,0,11,1,2,55,52,6,9
1400000US17031711500,17031711500,"Census Tract 7115, Cook County, Illinois",7115,0,2382,290,2382,290,0,11,0,11,0,11,0,11
1400000US17031720100,17031720100,"Census Tract 7201, Cook County, Illinois",7201,2.941176471,3366,242,3186,269,30,37,0,11,51,36,99,69
1400000US17031720200,17031720200,"Census Tract 7202, Cook County, Illinois",7202,0.950834879,4312,431,4076,419,11,18,19,35,165,88,41,51
1400000US17031720300,17031720300,"Census Tract 7203, Cook County, Illinois",7203,0.248508946,4024,311,3910,308,1,2,0,11,103,67,10,23
1400000US17031720400,17031720400,"Census Tract 7204, Cook County, Illinois",7204,0.517063082,1934,107,1908,110,0,11,0,11,16,16,10,15
